Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20158517,Sem_1,72,79,91,84,99,90,97,87.42857143,612,IDEPT1367,EE ,A
SID20168688,Sem_1,100,95,87,77,90,97,58,86.28571429,604,IDEPT1367,EE ,A
SID20146071,Sem_2,100,85,99,60,76,88,78,83.71428571,586,IDEPT1367,EE ,A
SID20149730,Sem_2,100,55,,100,71,,92,83.6,418,IDEPT1367,EE ,A
SID20168911,Sem_2,91,89,59,62,96,98,87,83.14285714,582,IDEPT1367,EE ,A
SID20163541,Sem_1,96,97,91,41,93,63,99,82.85714286,580,IDEPT1367,EE ,A
SID20177628,Sem_1,99,94,46,69,96,95,79,82.57142857,578,IDEPT1367,EE ,A
SID20143461,Sem_2,76,84,84,,82,85,84,82.5,495,IDEPT1367,EE ,A
SID20186471,Sem_2,99,50,97,96,75,91,68,82.28571429,576,IDEPT1367,EE ,A
SID20169207,Sem_2,94,85,,85,52,91,86,82.16666667,493,IDEPT1388,EE ,A
SID20153228,Sem_2,88,79,82,66,71,90,99,82.14285714,575,IDEPT1367,EE ,A
SID20169543,Sem_2,73,100,72,92,94,77,66,82,574,IDEPT1367,EE ,A
SID20176146,Sem_1,68,60,98,90,95,61,100,81.71428571,572,IDEPT1367,EE ,A
SID20164217,Sem_1,100,90,75,67,99,46,95,81.71428571,572,IDEPT1388,EE ,A
SID20133872,Sem_2,78,91,66,99,84,72,81,81.57142857,571,IDEPT1367,EE ,A
SID20162433,Sem_2,80,65,79,,86,93,86,81.5,489,IDEPT1388,EE ,A
SID20174121,Sem_1,63,87,91,70,92,82,83,81.14285714,568,IDEPT1367,EE ,A
SID20155638,Sem_1,52,99,100,67,99,72,78,81,567,IDEPT1367,EE ,A
SID20183693,Sem_1,74,57,91,66,88,96,95,81,567,IDEPT1367,EE ,A
SID20185788,Sem_2,40,75,98,85,95,94,80,81,567,IDEPT1367,EE ,A
SID20169543,Sem_1,84,79,76,94,70,71,93,81,567,IDEPT1367,EE ,A
SID20155377,Sem_1,82,57,93,100,84,59,90,80.71428571,565,IDEPT1367,EE ,A
SID20153013,Sem_1,69,83,84,91,75,83,80,80.71428571,565,IDEPT1388,EE ,A
SID20173232,Sem_2,72,81,85,89,58,89,90,80.57142857,564,IDEPT1388,EE ,A
SID20172675,Sem_1,57,76,98,91,86,86,69,80.42857143,563,IDEPT1388,EE ,A
SID20155429,Sem_1,61,81,99,86,93,50,92,80.28571429,562,IDEPT1388,EE ,A
SID20157305,Sem_1,92,95,90,49,44,92,99,80.14285714,561,IDEPT1367,EE ,A
SID20163541,Sem_2,66,77,96,92,65,73,91,80,560,IDEPT1367,EE ,A
SID20172402,Sem_1,64,77,81,80,90,84,81,79.57142857,557,IDEPT1367,EE ,A
SID20181842,Sem_2,91,92,81,63,46,87,97,79.57142857,557,IDEPT1388,EE ,A
SID20168348,Sem_1,67,94,98,50,91,,77,79.5,477,IDEPT1367,EE ,A
SID20187368,Sem_2,85,46,99,96,100,56,74,79.42857143,556,IDEPT1388,EE ,A
SID20161861,Sem_1,79,79,85,58,99,90,66,79.42857143,556,IDEPT1388,EE ,A
SID20161861,Sem_1,79,79,85,58,99,90,66,79.42857143,556,IDEPT1388,EE ,A
SID20151142,Sem_1,90,86,90,53,71,80,85,79.28571429,555,IDEPT1367,EE ,A
SID20168127,Sem_2,99,96,99,48,97,74,42,79.28571429,555,IDEPT1367,EE ,A
SID20178706,Sem_2,94,62,87,92,80,87,52,79.14285714,554,IDEPT1388,EE ,A
SID20166177,Sem_2,76,66,63,89,74,93,93,79.14285714,554,IDEPT1388,EE ,A
SID20145711,Sem_2,53,65,85,92,89,83,86,79,553,IDEPT1388,EE ,A
SID20169207,Sem_1,83,40,67,87,100,73,100,78.57142857,550,IDEPT1388,EE ,A
SID20145133,Sem_1,93,81,71,88,81,66,70,78.57142857,550,IDEPT1388,EE ,A
SID20185105,Sem_1,80,54,83,73,94,83,82,78.42857143,549,IDEPT1367,EE ,A
SID20161655,Sem_1,49,91,70,93,85,82,,78.33333333,470,IDEPT1367,EE ,A
SID20161655,Sem_1,49,91,70,93,85,82,,78.33333333,470,IDEPT1367,EE ,A
SID20145436,Sem_1,61,67,96,77,78,70,99,78.28571429,548,IDEPT1367,EE ,A
SID20152994,Sem_1,100,98,72,45,73,93,66,78.14285714,547,IDEPT1367,EE ,A
SID20138952,Sem_2,97,60,84,95,79,74,58,78.14285714,547,IDEPT1388,EE ,A
SID20132654,Sem_1,79,45,97,77,92,78,78,78,546,IDEPT1367,EE ,A
SID20184817,Sem_2,90,82,98,86,87,62,40,77.85714286,545,IDEPT1388,EE ,A
SID20181179,Sem_1,68,95,75,77,58,91,80,77.71428571,544,IDEPT1367,EE ,A
SID20173715,Sem_1,80,82,69,79,99,48,87,77.71428571,544,IDEPT1388,EE ,A
SID20168127,Sem_1,69,75,73,82,69,100,76,77.71428571,544,IDEPT1367,EE ,A
SID20185291,Sem_1,83,94,98,59,89,55,66,77.71428571,544,IDEPT1388,EE ,A
SID20187368,Sem_1,79,65,51,71,95,99,83,77.57142857,543,IDEPT1388,EE ,A
SID20175588,Sem_1,98,89,44,76,53,96,86,77.42857143,542,IDEPT1388,EE ,A
SID20155833,Sem_2,90,41,82,83,75,73,98,77.42857143,542,IDEPT1367,EE ,A
SID20144361,Sem_2,99,44,99,65,98,66,70,77.28571429,541,IDEPT1388,EE ,A
SID20145270,Sem_1,79,89,93,57,81,88,53,77.14285714,540,IDEPT1388,EE ,A
SID20166006,Sem_2,91,98,72,59,67,90,62,77,539,IDEPT1367,EE ,A
SID20146046,Sem_1,82,63,46,67,98,92,91,77,539,IDEPT1388,EE ,A
SID20173629,Sem_2,98,98,74,46,42,94,87,77,539,IDEPT1367,EE ,A
SID20154299,Sem_1,83,89,65,88,71,57,86,77,539,IDEPT1367,EE ,A
SID20154299,Sem_1,83,89,65,88,71,57,86,77,539,IDEPT1367,EE ,A
SID20159301,Sem_1,80,98,78,88,78,43,73,76.85714286,538,IDEPT1388,EE ,A
SID20187906,Sem_2,93,76,81,72,100,48,68,76.85714286,538,IDEPT1367,EE ,A
SID20144361,Sem_1,95,85,61,100,79,21,97,76.85714286,538,IDEPT1388,EE ,A
