Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20171493,Sem_4,97,63,97,87,97,78,99,88.28571429,618,IDEPT2601,ME ,A
SID20145900,Sem_3,95,98,97,26,95,100,100,87.28571429,611,IDEPT3868,ME ,A
SID20137002,Sem_3,80,89,82,97,96,69,98,87.28571429,611,IDEPT3868,ME ,A
SID20178475,Sem_3,86,86,98,79,98,80,84,87.28571429,611,IDEPT8598,ME ,A
SID20179658,Sem_3,100,58,79,,,98,95,86,430,IDEPT3868,ME ,A
SID20157191,Sem_4,92,81,82,98,86,61,100,85.71428571,600,IDEPT3868,ME ,A
SID20153364,Sem_4,,92,96,85,,79,75,85.4,427,IDEPT2601,ME ,A
SID20132013,Sem_3,90,96,89,76,88,88,66,84.71428571,593,IDEPT8598,ME ,A
SID20156409,Sem_4,99,93,56,74,98,77,93,84.28571429,590,IDEPT8598,ME ,A
SID20146032,Sem_3,95,88,60,70,90,90,96,84.14285714,589,IDEPT8473,ME ,A
SID20157300,Sem_4,98,82,94,86,95,67,67,84.14285714,589,IDEPT3868,ME ,A
SID20155081,Sem_3,84,100,94,81,78,53,96,83.71428571,586,IDEPT8598,ME ,A
SID20182327,Sem_3,59,48,88,99,92,100,99,83.57142857,585,IDEPT8473,ME ,A
SID20165619,Sem_4,97,,49,96,91,74,93,83.33333333,500,IDEPT8598,ME ,A
SID20146644,Sem_4,93,78,100,78,77,92,65,83.28571429,583,IDEPT2601,ME ,A
SID20157316,Sem_3,99,72,100,96,42,100,73,83.14285714,582,IDEPT8598,ME ,A
SID20166772,Sem_4,66,95,95,42,96,99,89,83.14285714,582,IDEPT8598,ME ,A
SID20175559,Sem_3,91,97,92,77,66,99,60,83.14285714,582,IDEPT3868,ME ,A
SID20183927,Sem_4,97,60,96,95,53,87,93,83,581,IDEPT2601,ME ,A
SID20135661,Sem_4,92,100,52,73,88,93,81,82.71428571,579,IDEPT8598,ME ,A
SID20188046,Sem_3,87,94,84,62,89,85,78,82.71428571,579,IDEPT8473,ME ,A
SID20162362,Sem_4,73,70,99,59,92,89,96,82.57142857,578,IDEPT8473,ME ,A
SID20182882,Sem_3,63,98,86,51,100,88,92,82.57142857,578,IDEPT8598,ME ,A
SID20131764,Sem_3,,74,90,91,96,88,55,82.33333333,494,IDEPT8473,ME ,A
SID20158673,Sem_4,100,50,90,89,99,85,63,82.28571429,576,IDEPT2601,ME ,A
SID20167845,Sem_3,99,63,,88,91,52,100,82.16666667,493,IDEPT3868,ME ,A
SID20158543,Sem_3,83,76,72,98,99,71,74,81.85714286,573,IDEPT3868,ME ,A
SID20154878,Sem_3,99,71,99,96,74,41,92,81.71428571,572,IDEPT8473,ME ,A
SID20189542,Sem_4,100,75,55,92,67,83,100,81.71428571,572,IDEPT2601,ME ,A
SID20135512,Sem_3,100,92,83,94,83,51,69,81.71428571,572,IDEPT8598,ME ,A
SID20155894,Sem_4,95,47,99,71,74,100,86,81.71428571,572,IDEPT2601,ME ,A
SID20168399,Sem_3,95,87,74,62,93,79,,81.66666667,490,IDEPT8598,ME ,A
SID20144302,Sem_4,,67,89,97,73,72,92,81.66666667,490,IDEPT8473,ME ,A
SID20132710,Sem_4,88,87,66,79,56,97,98,81.57142857,571,IDEPT8473,ME ,A
SID20171571,Sem_4,99,100,63,96,68,98,47,81.57142857,571,IDEPT2601,ME ,A
SID20152819,Sem_3,90,91,75,85,64,85,81,81.57142857,571,IDEPT3868,ME ,A
SID20152525,Sem_3,85,98,94,89,59,93,53,81.57142857,571,IDEPT8473,ME ,A
SID20141494,Sem_3,89,62,80,95,75,92,78,81.57142857,571,IDEPT8598,ME ,A
SID20163403,Sem_3,96,74,61,96,72,89,83,81.57142857,571,IDEPT8598,ME ,A
SID20176866,Sem_4,94,55,61,75,95,95,95,81.42857143,570,IDEPT8598,ME ,A
SID20171723,Sem_3,94,100,71,60,91,78,76,81.42857143,570,IDEPT8598,ME ,A
SID20165493,Sem_4,50,84,60,94,94,98,89,81.28571429,569,IDEPT8473,ME ,A
SID20167422,Sem_4,90,86,87,93,78,94,41,81.28571429,569,IDEPT2601,ME ,A
SID20143391,Sem_3,100,98,96,84,70,45,75,81.14285714,568,IDEPT2601,ME ,A
SID20182327,Sem_4,73,92,100,,100,69,51,80.83333333,485,IDEPT8473,ME ,A
SID20133658,Sem_3,66,95,74,89,97,44,100,80.71428571,565,IDEPT8473,ME ,A
SID20164501,Sem_4,48,,89,90,81,94,82,80.66666667,484,IDEPT8473,ME ,A
SID20137152,Sem_3,83,,70,77,87,82,85,80.66666667,484,IDEPT2601,ME ,A
SID20171757,Sem_3,70,89,78,91,91,80,65,80.57142857,564,IDEPT2601,ME ,A
SID20177144,Sem_3,95,66,89,97,40,80,97,80.57142857,564,IDEPT3868,ME ,A
SID20181952,Sem_4,88,88,52,76,95,93,71,80.42857143,563,IDEPT8598,ME ,A
SID20151966,Sem_4,73,92,90,70,64,74,100,80.42857143,563,IDEPT2601,ME ,A
SID20152964,Sem_4,43,80,99,92,62,97,90,80.42857143,563,IDEPT2601,ME ,A
SID20186331,Sem_4,94,72,51,78,96,97,75,80.42857143,563,IDEPT2601,ME ,A
SID20157492,Sem_4,82,85,82,99,46,74,94,80.28571429,562,IDEPT3868,ME ,A
SID20157091,Sem_4,59,70,83,100,67,89,93,80.14285714,561,IDEPT3868,ME ,A
SID20166276,Sem_4,87,63,43,98,93,92,85,80.14285714,561,IDEPT8473,ME ,A
SID20187760,Sem_3,81,59,71,87,87,99,76,80,560,IDEPT8473,ME ,A
SID20171679,Sem_4,82,71,79,97,96,50,85,80,560,IDEPT8473,ME ,A
SID20177439,Sem_4,95,92,90,84,69,40,89,79.85714286,559,IDEPT8473,ME ,A
SID20163480,Sem_3,81,93,71,57,88,78,90,79.71428571,558,IDEPT8598,ME ,A
SID20149744,Sem_4,80,79,66,71,93,88,81,79.71428571,558,IDEPT8473,ME ,A
SID20187653,Sem_3,53,88,95,50,100,95,76,79.57142857,557,IDEPT8598,ME ,A
SID20155194,Sem_4,73,61,94,54,98,84,92,79.42857143,556,IDEPT8473,ME ,A
