Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20153090,Sem_6,99,91,100,78,90,76,96,90,630,IDEPT7005,CE,A
SID20161661,Sem_5,89,93,86,84,100,82,95,89.85714286,629,IDEPT7783,CE,A
SID20159677,Sem_5,89,88,100,70,97,,88,88.66666667,532,IDEPT1533,CE,A
SID20177678,Sem_6,93,94,90,72,96,80,94,88.42857143,619,IDEPT7005,CE,A
SID20175619,Sem_5,83,95,91,73,92,95,89,88.28571429,618,IDEPT3778,CE,A
SID20168048,Sem_5,45,100,97,85,92,98,96,87.57142857,613,IDEPT2425,CE,A
SID20144963,Sem_6,70,85,,99,99,78,94,87.5,525,IDEPT7005,CE,A
SID20178016,Sem_5,100,100,77,98,76,87,73,87.28571429,611,IDEPT3778,CE,A
SID20152413,Sem_5,84,86,68,99,,86,100,87.16666667,523,IDEPT7783,CE,A
SID20176492,Sem_5,94,96,64,95,74,99,88,87.14285714,610,IDEPT1533,CE,A
SID20152570,Sem_6,75,91,94,93,100,99,55,86.71428571,607,IDEPT5408,CE,A
SID20182443,Sem_5,100,77,71,95,91,85,87,86.57142857,606,IDEPT8313,CE,A
SID20189909,Sem_6,91,88,92,80,67,93,94,86.42857143,605,IDEPT1142,CE,A
SID20142286,Sem_5,100,95,90,93,67,97,63,86.42857143,605,IDEPT1533,CE,A
SID20159513,Sem_6,88,74,93,81,95,98,76,86.42857143,605,IDEPT1378,CE,A
SID20177033,Sem_6,58,100,88,80,91,96,90,86.14285714,603,IDEPT7783,CE,A
SID20138509,Sem_5,83,97,92,81,63,94,91,85.85714286,601,IDEPT7783,CE,A
SID20148575,Sem_6,96,73,90,89,81,91,81,85.85714286,601,IDEPT8313,CE,A
SID20139454,Sem_5,81,77,95,98,96,62,92,85.85714286,601,IDEPT8379,CE,A
SID20138530,Sem_6,98,49,95,69,98,97,94,85.71428571,600,IDEPT1825,CE,A
SID20176439,Sem_6,79,99,82,85,93,72,90,85.71428571,600,IDEPT7783,CE,A
