Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20172108,Sem_8,82,99,82,96,100,94,90,91.85714286,643,IDEPT6347,ESE,A
SID20143901,Sem_8,78,92,97,84,97,94,89,90.14285714,631,IDEPT4055,ESE,A
SID20165922,Sem_7,100,86,84,99,98,63,97,89.57142857,627,IDEPT1096,ESE,A
SID20146534,Sem_8,65,89,97,88,100,98,82,88.42857143,619,IDEPT1096,ESE,A
SID20187867,Sem_8,85,85,67,96,92,98,93,88,616,IDEPT4308,ESE,A
SID20175732,Sem_7,89,97,95,70,92,75,94,87.42857143,612,IDEPT1615,ESE,A
SID20134275,Sem_8,80,83,100,99,100,64,86,87.42857143,612,IDEPT1615,ESE,A
SID20145606,Sem_8,92,93,88,71,72,99,95,87.14285714,610,IDEPT1677,ESE,A
SID20169653,Sem_7,78,100,95,87,60,93,96,87,609,IDEPT7626,ESE,A
SID20136332,Sem_8,97,82,53,92,99,98,88,87,609,IDEPT7626,ESE,A
SID20185649,Sem_8,77,76,96,85,81,94,99,86.85714286,608,IDEPT1836,ESE,A
SID20172371,Sem_7,97,48,93,89,100,94,87,86.85714286,608,IDEPT8825,ESE,A
SID20133435,Sem_8,89,97,88,79,96,61,98,86.85714286,608,IDEPT4308,ESE,A
SID20186109,Sem_8,91,80,77,99,88,89,79,86.14285714,603,IDEPT5564,ESE,A
SID20147961,Sem_8,99,69,92,100,57,91,94,86,602,IDEPT7626,ESE,A
SID20138360,Sem_7,87,97,90,77,91,91,69,86,602,IDEPT5564,ESE,A
SID20154604,Sem_8,97,99,96,79,84,80,66,85.85714286,601,IDEPT1836,ESE,A
SID20186610,Sem_7,82,98,99,76,82,96,67,85.71428571,600,IDEPT5109,ESE,A
SID20163410,Sem_8,92,83,86,98,48,94,99,85.71428571,600,IDEPT1096,ESE,A
SID20152988,Sem_7,96,97,54,95,89,100,67,85.42857143,598,IDEPT1615,ESE,A
SID20138050,Sem_8,89,87,77,89,63,98,94,85.28571429,597,IDEPT4308,ESE,A
SID20172872,Sem_8,90,99,80,97,84,92,55,85.28571429,597,IDEPT5109,ESE,A
SID20151268,Sem_7,83,72,98,90,78,97,76,84.85714286,594,IDEPT1677,ESE,A
SID20145606,Sem_7,64,97,98,98,75,87,75,84.85714286,594,IDEPT1677,ESE,A
SID20168479,Sem_7,94,81,63,94,82,88,91,84.71428571,593,IDEPT5564,ESE,A
SID20144162,Sem_8,81,,99,96,50,100,82,84.66666667,508,IDEPT1836,ESE,A
SID20152081,Sem_7,95,96,,71,85,79,82,84.66666667,508,IDEPT6347,ESE,A
SID20137027,Sem_8,49,76,94,100,91,91,91,84.57142857,592,IDEPT8825,ESE,A
SID20181955,Sem_8,79,84,66,82,93,95,93,84.57142857,592,IDEPT1836,ESE,A
SID20181898,Sem_8,66,78,99,73,92,99,85,84.57142857,592,IDEPT5564,ESE,A
SID20166756,Sem_7,100,52,100,92,98,62,88,84.57142857,592,IDEPT5564,ESE,A
SID20177272,Sem_8,67,75,96,79,100,90,84,84.42857143,591,IDEPT1096,ESE,A
SID20146826,Sem_8,70,79,96,87,90,71,97,84.28571429,590,IDEPT4308,ESE,A
SID20187596,Sem_7,97,68,100,86,86,56,97,84.28571429,590,IDEPT5564,ESE,A
SID20189926,Sem_7,44,98,99,94,82,85,88,84.28571429,590,IDEPT1836,ESE,A
SID20181480,Sem_8,88,96,95,90,85,47,88,84.14285714,589,IDEPT5109,ESE,A
SID20181480,Sem_8,88,96,95,90,85,47,88,84.14285714,589,IDEPT5109,ESE,A
SID20187973,Sem_7,86,85,89,97,99,70,63,84.14285714,589,IDEPT5564,ESE,A
SID20134384,Sem_8,79,79,66,94,82,93,95,84,588,IDEPT1615,ESE,A
SID20155988,Sem_8,82,75,96,92,85,85,73,84,588,IDEPT5109,ESE,A
SID20189190,Sem_8,90,82,52,93,96,84,90,83.85714286,587,IDEPT8825,ESE,A
SID20154484,Sem_8,80,66,,90,93,95,79,83.83333333,503,IDEPT1677,ESE,A
SID20139236,Sem_7,77,92,88,63,80,88,98,83.71428571,586,IDEPT8825,ESE,A
SID20139695,Sem_8,94,97,94,60,85,82,74,83.71428571,586,IDEPT8825,ESE,A
SID20157919,Sem_7,79,78,92,88,69,85,95,83.71428571,586,IDEPT1677,ESE,A
SID20138108,Sem_8,41,97,91,96,71,97,92,83.57142857,585,IDEPT1096,ESE,A
SID20161987,Sem_8,100,95,83,64,82,63,98,83.57142857,585,IDEPT1836,ESE,A
SID20177506,Sem_7,96,95,,81,100,54,75,83.5,501,IDEPT1836,ESE,A
SID20177506,Sem_7,96,95,,81,100,54,75,83.5,501,IDEPT1836,ESE,A
SID20186575,Sem_7,98,87,89,87,97,68,58,83.42857143,584,IDEPT7626,ESE,A
SID20171305,Sem_8,93,63,58,96,98,85,91,83.42857143,584,IDEPT4308,ESE,A
SID20169877,Sem_7,89,88,80,95,71,78,83,83.42857143,584,IDEPT4308,ESE,A
SID20155487,Sem_8,46,87,96,75,90,91,99,83.42857143,584,IDEPT1096,ESE,A
SID20149986,Sem_7,75,94,95,54,90,90,86,83.42857143,584,IDEPT1096,ESE,A
SID20137032,Sem_7,94,81,93,89,72,91,63,83.28571429,583,IDEPT8825,ESE,A
SID20133435,Sem_7,98,98,75,99,67,63,82,83.14285714,582,IDEPT4308,ESE,A
SID20174151,Sem_7,71,99,79,69,91,99,74,83.14285714,582,IDEPT1677,ESE,A
