Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20155315,Sem_2,92,100,89,,94,97,95,94.5,567,IDEPT1096,CSE,A
SID20151698,Sem_2,81,97,98,85,89,83,97,90,630,IDEPT5109,CSE,A
SID20162122,Sem_2,99,85,83,98,69,97,94,89.28571429,625,IDEPT1096,CSE,A
SID20188964,Sem_1,94,87,97,87,90,80,89,89.14285714,624,IDEPT1677,CSE,A
SID20145835,Sem_1,100,90,97,59,79,96,96,88.14285714,617,IDEPT1096,CSE,A
SID20149680,Sem_2,83,89,93,90,98,68,95,88,616,IDEPT1677,CSE,A
SID20149625,Sem_1,72,89,85,98,99,97,76,88,616,IDEPT5564,CSE,A
SID20145288,Sem_2,89,100,87,91,82,70,95,87.71428571,614,IDEPT1096,CSE,A
SID20139106,Sem_2,96,77,89,86,97,69,100,87.71428571,614,IDEPT6347,CSE,A
SID20139626,Sem_1,95,84,91,98,83,75,86,87.42857143,612,IDEPT8825,CSE,A
SID20158455,Sem_1,88,82,60,97,97,95,90,87,609,IDEPT5109,CSE,A
SID20164748,Sem_1,94,66,83,88,99,87,92,87,609,IDEPT1836,CSE,A
SID20152052,Sem_1,65,76,96,96,100,99,75,86.71428571,607,IDEPT5109,CSE,A
SID20152052,Sem_1,65,76,96,96,100,99,75,86.71428571,607,IDEPT5109,CSE,A
SID20175339,Sem_1,96,98,81,97,94,80,56,86,602,IDEPT4308,CSE,A
SID20137026,Sem_1,79,95,100,91,97,62,78,86,602,IDEPT6347,CSE,A
SID20139695,Sem_2,75,74,83,95,100,94,80,85.85714286,601,IDEPT8825,CSE,A
SID20159074,Sem_2,99,84,87,73,95,83,80,85.85714286,601,IDEPT4308,CSE,A
SID20135789,Sem_1,94,80,76,90,80,83,97,85.71428571,600,IDEPT4055,CSE,A
SID20142948,Sem_2,89,89,68,80,98,83,92,85.57142857,599,IDEPT1677,CSE,A
SID20131506,Sem_2,81,85,83,81,93,99,76,85.42857143,598,IDEPT7626,CSE,A
SID20187309,Sem_2,92,82,57,94,86,90,96,85.28571429,597,IDEPT1677,CSE,A
SID20183798,Sem_2,100,59,99,71,94,89,84,85.14285714,596,IDEPT1615,CSE,A
SID20172011,Sem_2,78,76,100,85,79,80,96,84.85714286,594,IDEPT8825,CSE,A
SID20187574,Sem_2,80,77,59,98,88,100,92,84.85714286,594,IDEPT7626,CSE,A
SID20166269,Sem_2,45,94,82,93,92,92,96,84.85714286,594,IDEPT8825,CSE,A
SID20161812,Sem_2,99,50,69,,94,96,100,84.66666667,508,IDEPT6347,CSE,A
SID20137027,Sem_2,66,95,75,81,98,,92,84.5,507,IDEPT8825,CSE,A
SID20167733,Sem_1,97,96,86,98,77,77,60,84.42857143,591,IDEPT4055,CSE,A
SID20142793,Sem_2,68,100,95,93,96,82,57,84.42857143,591,IDEPT5109,CSE,A
SID20154892,Sem_1,65,73,83,96,95,94,85,84.42857143,591,IDEPT6347,CSE,A
SID20144115,Sem_2,80,94,89,91,79,,73,84.33333333,506,IDEPT1836,CSE,A
SID20137236,Sem_2,99,59,93,68,98,83,90,84.28571429,590,IDEPT1677,CSE,A
SID20137187,Sem_2,97,83,86,48,80,100,96,84.28571429,590,IDEPT1677,CSE,A
SID20182236,Sem_1,88,99,67,67,86,96,87,84.28571429,590,IDEPT4308,CSE,A
SID20148725,Sem_2,100,55,92,63,91,89,100,84.28571429,590,IDEPT4055,CSE,A
SID20148725,Sem_2,100,55,92,63,91,89,100,84.28571429,590,IDEPT4055,CSE,A
SID20182236,Sem_1,88,99,67,67,86,96,87,84.28571429,590,IDEPT4308,CSE,A
SID20152054,Sem_1,83,89,,85,59,100,89,84.16666667,505,IDEPT7626,CSE,A
SID20152054,Sem_1,83,89,,85,59,100,89,84.16666667,505,IDEPT7626,CSE,A
