Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20138452,Sem_3,75,100,96,97,95,86,97,92.28571429,646,IDEPT1677,ESE,A
SID20137561,Sem_3,80,94,97,94,90,87,94,90.85714286,636,IDEPT6347,ESE,A
SID20137561,Sem_3,80,94,97,94,90,87,94,90.85714286,636,IDEPT6347,ESE,A
SID20139360,Sem_4,88,93,94,99,77,97,88,90.85714286,636,IDEPT1096,ESE,A
SID20173256,Sem_3,98,,95,92,81,96,83,90.83333333,545,IDEPT4308,ESE,A
SID20157929,Sem_3,92,92,78,80,92,100,98,90.28571429,632,IDEPT1615,ESE,A
SID20165949,Sem_4,96,96,85,94,80,89,88,89.71428571,628,IDEPT1615,ESE,A
SID20174191,Sem_4,94,80,90,88,86,84,96,88.28571429,618,IDEPT1615,ESE,A
SID20187016,Sem_3,92,70,82,98,87,,100,88.16666667,529,IDEPT5109,ESE,A
SID20131506,Sem_3,98,98,90,52,95,91,91,87.85714286,615,IDEPT7626,ESE,A
SID20183647,Sem_4,96,49,95,89,95,95,93,87.42857143,612,IDEPT4055,ESE,A
SID20168373,Sem_3,80,81,97,100,74,90,90,87.42857143,612,IDEPT4055,ESE,A
SID20173236,Sem_3,71,90,99,90,94,72,91,86.71428571,607,IDEPT6347,ESE,A
SID20131983,Sem_3,63,98,98,72,97,85,94,86.71428571,607,IDEPT1677,ESE,A
SID20152360,Sem_4,97,84,99,80,84,90,72,86.57142857,606,IDEPT8825,ESE,A
SID20163604,Sem_3,94,72,93,83,92,96,75,86.42857143,605,IDEPT5109,ESE,A
SID20183685,Sem_4,62,98,99,82,74,96,92,86.14285714,603,IDEPT1615,ESE,A
SID20187626,Sem_3,95,91,,94,76,75,85,86,516,IDEPT4055,ESE,A
SID20148176,Sem_3,85,92,95,99,100,82,48,85.85714286,601,IDEPT1677,ESE,A
SID20176280,Sem_3,80,87,88,61,100,99,86,85.85714286,601,IDEPT5109,ESE,A
SID20136006,Sem_4,85,72,100,99,85,97,62,85.71428571,600,IDEPT7626,ESE,A
