Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20132775,Sem_6,100,88,99,81,61,97,95,88.71428571,621,IDEPT1367,EE ,A
SID20146395,Sem_6,84,63,95,77,91,92,94,85.14285714,596,IDEPT1388,EE ,A
SID20185178,Sem_6,71,100,68,91,71,97,97,85,595,IDEPT1367,EE ,A
SID20174019,Sem_6,77,100,90,50,86,98,91,84.57142857,592,IDEPT1367,EE ,A
SID20138311,Sem_6,88,79,85,,76,98,81,84.5,507,IDEPT1388,EE ,A
SID20161696,Sem_5,86,92,66,97,88,67,93,84.14285714,589,IDEPT1367,EE ,A
SID20187481,Sem_6,84,41,97,94,81,96,95,84,588,IDEPT1388,EE ,A
SID20158517,Sem_5,47,88,98,84,94,77,97,83.57142857,585,IDEPT1367,EE ,A
SID20133388,Sem_6,77,86,85,93,80,73,84,82.57142857,578,IDEPT1388,EE ,A
SID20169404,Sem_6,89,100,86,60,88,71,,82.33333333,494,IDEPT1388,EE ,A
SID20179449,Sem_6,95,75,93,80,97,40,96,82.28571429,576,IDEPT1367,EE ,A
SID20155197,Sem_5,61,95,79,94,71,88,88,82.28571429,576,IDEPT1367,EE ,A
SID20151172,Sem_6,94,81,69,100,99,53,79,82.14285714,575,IDEPT1388,EE ,A
SID20167171,Sem_5,74,96,94,76,94,65,76,82.14285714,575,IDEPT1367,EE ,A
SID20136655,Sem_6,65,87,62,95,88,,95,82,492,IDEPT1388,EE ,A
SID20186822,Sem_5,83,96,79,98,62,88,67,81.85714286,573,IDEPT1388,EE ,A
SID20161861,Sem_5,77,58,91,93,73,80,100,81.71428571,572,IDEPT1388,EE ,A
SID20161861,Sem_5,77,58,91,93,73,80,100,81.71428571,572,IDEPT1388,EE ,A
SID20137402,Sem_6,94,72,78,89,85,70,83,81.57142857,571,IDEPT1367,EE ,A
SID20145153,Sem_5,69,87,,92,92,62,87,81.5,489,IDEPT1388,EE ,A
SID20184008,Sem_6,100,78,49,69,87,88,96,81,567,IDEPT1367,EE ,A
SID20166006,Sem_6,95,84,85,77,61,81,83,80.85714286,566,IDEPT1367,EE ,A
SID20171591,Sem_5,61,76,96,66,87,78,99,80.42857143,563,IDEPT1367,EE ,A
SID20147792,Sem_5,93,89,57,70,100,78,75,80.28571429,562,IDEPT1388,EE ,A
SID20151128,Sem_6,95,89,62,,58,97,,80.2,401,IDEPT1367,EE ,A
SID20175588,Sem_5,94,70,83,91,77,100,46,80.14285714,561,IDEPT1388,EE ,A
SID20187781,Sem_5,70,57,91,90,100,62,91,80.14285714,561,IDEPT1388,EE ,A
SID20166179,Sem_5,97,,67,55,91,96,74,80,480,IDEPT1388,EE ,A
SID20138311,Sem_5,80,53,86,87,98,78,77,79.85714286,559,IDEPT1388,EE ,A
SID20161974,Sem_6,86,60,97,74,84,98,60,79.85714286,559,IDEPT1367,EE ,A
SID20165381,Sem_5,65,82,79,87,94,76,75,79.71428571,558,IDEPT1367,EE ,A
SID20172675,Sem_5,92,92,62,89,94,53,75,79.57142857,557,IDEPT1388,EE ,A
SID20165909,Sem_5,81,91,94,80,50,74,87,79.57142857,557,IDEPT1367,EE ,A
SID20156165,Sem_5,51,88,93,84,79,99,63,79.57142857,557,IDEPT1388,EE ,A
SID20156165,Sem_5,51,88,93,84,79,99,63,79.57142857,557,IDEPT1388,EE ,A
SID20137402,Sem_5,68,42,99,88,99,89,71,79.42857143,556,IDEPT1367,EE ,A
SID20146071,Sem_6,88,97,63,44,87,100,77,79.42857143,556,IDEPT1367,EE ,A
SID20145270,Sem_6,77,87,97,99,75,57,64,79.42857143,556,IDEPT1388,EE ,A
SID20185932,Sem_5,93,57,97,98,94,56,59,79.14285714,554,IDEPT1367,EE ,A
SID20187368,Sem_5,87,76,63,90,95,91,51,79,553,IDEPT1388,EE ,A
SID20185178,Sem_5,87,57,82,82,71,92,82,79,553,IDEPT1367,EE ,A
SID20142916,Sem_6,41,81,78,95,98,84,75,78.85714286,552,IDEPT1388,EE ,A
SID20189359,Sem_6,60,88,63,97,64,89,90,78.71428571,551,IDEPT1388,EE ,A
SID20168130,Sem_5,89,78,81,44,97,65,96,78.57142857,550,IDEPT1388,EE ,A
SID20187368,Sem_6,50,84,98,77,82,92,67,78.57142857,550,IDEPT1388,EE ,A
SID20173715,Sem_5,49,71,84,86,89,100,71,78.57142857,550,IDEPT1388,EE ,A
SID20178866,Sem_5,94,69,80,91,80,49,86,78.42857143,549,IDEPT1388,EE ,A
SID20181906,Sem_5,83,71,87,67,66,86,88,78.28571429,548,IDEPT1367,EE ,A
SID20183693,Sem_6,71,89,79,69,86,74,80,78.28571429,548,IDEPT1367,EE ,A
SID20158659,Sem_6,93,99,84,50,88,80,54,78.28571429,548,IDEPT1388,EE ,A
SID20159301,Sem_5,61,69,100,76,58,83,100,78.14285714,547,IDEPT1388,EE ,A
SID20155018,Sem_6,78,69,52,71,95,98,82,77.85714286,545,IDEPT1367,EE ,A
SID20172402,Sem_5,97,,52,61,94,63,100,77.83333333,467,IDEPT1367,EE ,A
SID20161655,Sem_6,95,49,53,91,97,99,60,77.71428571,544,IDEPT1367,EE ,A
SID20161655,Sem_6,95,49,53,91,97,99,60,77.71428571,544,IDEPT1367,EE ,A
SID20142159,Sem_6,56,99,90,74,43,81,98,77.28571429,541,IDEPT1388,EE ,A
SID20173232,Sem_5,74,93,79,57,,89,71,77.16666667,463,IDEPT1388,EE ,A
SID20178706,Sem_6,79,66,100,70,45,91,89,77.14285714,540,IDEPT1388,EE ,A
SID20186471,Sem_6,63,61,87,83,84,96,66,77.14285714,540,IDEPT1367,EE ,A
SID20181842,Sem_5,84,78,62,90,61,96,68,77,539,IDEPT1388,EE ,A
SID20142921,Sem_6,82,97,40,54,84,97,84,76.85714286,538,IDEPT1388,EE ,A
SID20173715,Sem_6,67,41,94,74,89,82,91,76.85714286,538,IDEPT1388,EE ,A
SID20184008,Sem_5,77,74,72,50,90,85,90,76.85714286,538,IDEPT1367,EE ,A
SID20185932,Sem_6,98,94,40,84,96,72,52,76.57142857,536,IDEPT1367,EE ,A
SID20146046,Sem_5,46,88,90,92,40,90,90,76.57142857,536,IDEPT1388,EE ,A
SID20133223,Sem_5,73,67,75,71,75,100,75,76.57142857,536,IDEPT1388,EE ,A
SID20161170,Sem_5,67,92,65,87,75,86,64,76.57142857,536,IDEPT1388,EE ,A
SID20184817,Sem_6,88,77,48,94,83,50,95,76.42857143,535,IDEPT1388,EE ,A
SID20152364,Sem_6,84,93,87,74,50,46,100,76.28571429,534,IDEPT1388,EE ,A
SID20162433,Sem_6,65,92,68,48,84,79,98,76.28571429,534,IDEPT1388,EE ,A
SID20189140,Sem_6,69,96,42,99,70,90,67,76.14285714,533,IDEPT1388,EE ,A
SID20134923,Sem_5,72,90,70,61,100,41,98,76,532,IDEPT1388,EE ,A
