Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20147521,Sem_8,93,88,99,97,58,70,98,86.14285714,603,IDEPT1367,EE ,A
SID20134563,Sem_7,85,84,100,97,89,60,87,86,602,IDEPT1388,EE ,A
SID20189140,Sem_8,72,93,94,99,89,61,94,86,602,IDEPT1388,EE ,A
SID20175588,Sem_8,91,76,92,94,83,88,74,85.42857143,598,IDEPT1388,EE ,A
SID20172101,Sem_7,88,96,84,95,89,69,72,84.71428571,593,IDEPT1388,EE ,A
SID20153272,Sem_8,84,87,89,78,76,86,89,84.14285714,589,IDEPT1367,EE ,A
SID20182148,Sem_8,64,99,77,93,99,77,74,83.28571429,583,IDEPT1388,EE ,A
SID20151142,Sem_8,69,95,79,89,99,65,84,82.85714286,580,IDEPT1367,EE ,A
SID20146962,Sem_7,83,96,85,100,54,78,83,82.71428571,579,IDEPT1367,EE ,A
SID20173715,Sem_7,99,50,80,87,93,86,83,82.57142857,578,IDEPT1388,EE ,A
SID20145436,Sem_8,62,84,88,93,73,94,83,82.42857143,577,IDEPT1367,EE ,A
SID20146425,Sem_7,86,41,68,,100,99,100,82.33333333,494,IDEPT1367,EE ,A
SID20161964,Sem_8,99,96,77,97,54,66,86,82.14285714,575,IDEPT1388,EE ,A
SID20142921,Sem_8,89,53,66,74,99,99,90,81.42857143,570,IDEPT1388,EE ,A
SID20157305,Sem_8,92,75,51,86,,86,98,81.33333333,488,IDEPT1367,EE ,A
SID20136655,Sem_7,90,71,89,79,96,87,56,81.14285714,568,IDEPT1388,EE ,A
SID20155429,Sem_8,44,97,85,50,97,97,97,81,567,IDEPT1388,EE ,A
SID20172792,Sem_8,88,,75,64,93,75,91,81,486,IDEPT1367,EE ,A
SID20141740,Sem_8,97,45,87,99,95,52,91,80.85714286,566,IDEPT1367,EE ,A
SID20185105,Sem_7,54,84,93,87,80,88,80,80.85714286,566,IDEPT1367,EE ,A
SID20171591,Sem_8,66,56,76,90,87,100,90,80.71428571,565,IDEPT1367,EE ,A
SID20146500,Sem_8,48,89,78,92,96,67,95,80.71428571,565,IDEPT1388,EE ,A
SID20147792,Sem_8,72,56,92,90,96,76,83,80.71428571,565,IDEPT1388,EE ,A
SID20178866,Sem_8,98,91,64,100,66,71,75,80.71428571,565,IDEPT1388,EE ,A
SID20153013,Sem_8,96,65,93,100,44,73,92,80.42857143,563,IDEPT1388,EE ,A
SID20169404,Sem_7,86,78,87,,67,72,92,80.33333333,482,IDEPT1388,EE ,A
SID20162334,Sem_8,100,84,64,67,92,94,59,80,560,IDEPT1388,EE ,A
SID20146971,Sem_8,96,88,55,86,91,57,86,79.85714286,559,IDEPT1367,EE ,A
SID20147463,Sem_7,67,94,92,70,69,88,76,79.42857143,556,IDEPT1367,EE ,A
SID20163541,Sem_7,86,57,,80,99,93,61,79.33333333,476,IDEPT1367,EE ,A
SID20165909,Sem_7,70,99,67,76,,97,66,79.16666667,475,IDEPT1367,EE ,A
SID20151828,Sem_7,77,66,78,64,74,100,95,79.14285714,554,IDEPT1388,EE ,A
SID20169207,Sem_7,71,93,95,64,94,54,83,79.14285714,554,IDEPT1388,EE ,A
SID20169543,Sem_7,82,95,42,57,89,96,93,79.14285714,554,IDEPT1367,EE ,A
SID20162474,Sem_7,82,48,97,70,83,95,78,79,553,IDEPT1388,EE ,A
SID20155018,Sem_7,73,100,87,65,96,59,73,79,553,IDEPT1367,EE ,A
SID20177628,Sem_8,71,89,,57,83,78,96,79,474,IDEPT1367,EE ,A
SID20161861,Sem_8,90,55,79,59,80,100,89,78.85714286,552,IDEPT1388,EE ,A
SID20161861,Sem_8,90,55,79,59,80,100,89,78.85714286,552,IDEPT1388,EE ,A
SID20154299,Sem_8,78,66,90,97,59,86,75,78.71428571,551,IDEPT1367,EE ,A
SID20185291,Sem_8,67,82,83,84,85,59,91,78.71428571,551,IDEPT1388,EE ,A
SID20154299,Sem_8,78,66,90,97,59,86,75,78.71428571,551,IDEPT1367,EE ,A
SID20155833,Sem_7,75,86,92,79,,87,53,78.66666667,472,IDEPT1367,EE ,A
SID20163541,Sem_8,96,84,94,72,62,48,93,78.42857143,549,IDEPT1367,EE ,A
SID20156165,Sem_8,97,83,73,96,44,64,92,78.42857143,549,IDEPT1388,EE ,A
SID20156165,Sem_8,97,83,73,96,44,64,92,78.42857143,549,IDEPT1388,EE ,A
SID20149730,Sem_7,80,70,83,92,78,98,48,78.42857143,549,IDEPT1367,EE ,A
SID20134923,Sem_7,73,93,88,69,42,87,96,78.28571429,548,IDEPT1388,EE ,A
SID20145230,Sem_7,86,70,,67,73,73,100,78.16666667,469,IDEPT1367,EE ,A
SID20182024,Sem_7,87,97,99,68,64,84,48,78.14285714,547,IDEPT1388,EE ,A
SID20165381,Sem_8,42,96,84,77,88,70,90,78.14285714,547,IDEPT1367,EE ,A
SID20141686,Sem_8,95,73,94,50,60,97,77,78,546,IDEPT1388,EE ,A
SID20143461,Sem_7,72,45,99,99,77,97,56,77.85714286,545,IDEPT1367,EE ,A
SID20186822,Sem_8,49,,82,61,99,94,82,77.83333333,467,IDEPT1388,EE ,A
SID20173629,Sem_7,75,99,96,41,50,98,85,77.71428571,544,IDEPT1367,EE ,A
SID20141740,Sem_7,47,90,46,76,97,92,95,77.57142857,543,IDEPT1367,EE ,A
SID20146971,Sem_7,97,64,50,74,76,100,82,77.57142857,543,IDEPT1367,EE ,A
SID20174121,Sem_7,97,63,91,78,67,60,87,77.57142857,543,IDEPT1367,EE ,A
SID20172312,Sem_8,,78,85,78,81,93,50,77.5,465,IDEPT1388,EE ,A
SID20142159,Sem_8,94,96,63,40,87,85,77,77.42857143,542,IDEPT1388,EE ,A
SID20185788,Sem_7,55,87,100,93,,68,61,77.33333333,464,IDEPT1367,EE ,A
SID20169404,Sem_8,75,85,95,89,51,71,75,77.28571429,541,IDEPT1388,EE ,A
SID20155429,Sem_7,87,57,73,94,81,94,55,77.28571429,541,IDEPT1388,EE ,A
SID20173232,Sem_8,90,,68,53,,75,100,77.2,386,IDEPT1388,EE ,A
