Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20131143,Sem_4,78.0,83.0,94.0,,99.0,100.0,91.0,90.83333333,545,IDEPT7783,CE,A
SID20163086,Sem_4,93.0,61.0,97.0,96.0,97.0,84.0,92.0,88.57142857,620,IDEPT7783,CE,A
SID20142455,Sem_4,96.0,77.0,83.0,89.0,100.0,87.0,83.0,87.85714286,615,IDEPT7783,CE,A
SID20161188,Sem_4,88.0,75.0,99.0,100.0,94.0,82.0,76.0,87.71428571,614,IDEPT3778,CE,A
SID20142883,Sem_4,76.0,85.0,88.0,93.0,,85.0,97.0,87.33333333,524,IDEPT1142,CE,A
SID20181374,Sem_4,97.0,81.0,100.0,88.0,89.0,73.0,77.0,86.42857143,605,IDEPT7005,CE,A
SID20148281,Sem_4,89.0,88.0,97.0,87.0,85.0,75.0,79.0,85.71428571,600,IDEPT3062,CE,A
SID20178200,Sem_4,95.0,56.0,100.0,89.0,86.0,88.0,86.0,85.71428571,600,IDEPT1533,CE,A
SID20153658,Sem_4,95.0,99.0,98.0,96.0,99.0,44.0,65.0,85.14285714,596,IDEPT3778,CE,A
SID20175926,Sem_4,90.0,96.0,80.0,85.0,66.0,78.0,100.0,85.0,595,IDEPT3778,CE,A
SID20166956,Sem_4,93.0,93.0,88.0,72.0,98.0,54.0,96.0,84.85714286,594,IDEPT5408,CE,A
SID20144962,Sem_4,79.0,93.0,86.0,50.0,99.0,98.0,89.0,84.85714286,594,IDEPT2425,CE,A
SID20177417,Sem_4,78.0,80.0,86.0,,78.0,97.0,90.0,84.83333333,509,IDEPT5408,CE,A
SID20189254,Sem_4,92.0,87.0,95.0,77.0,69.0,100.0,71.0,84.42857143,591,IDEPT7005,CE,A
SID20182891,Sem_4,82.0,72.0,58.0,94.0,95.0,93.0,97.0,84.42857143,591,IDEPT1533,CE,A
SID20186036,Sem_4,53.0,69.0,99.0,93.0,98.0,94.0,85.0,84.42857143,591,IDEPT1142,CE,A
SID20133006,Sem_4,99.0,98.0,60.0,56.0,97.0,92.0,88.0,84.28571429,590,IDEPT2425,CE,A
SID20181152,Sem_4,83.0,70.0,81.0,97.0,97.0,65.0,96.0,84.14285714,589,IDEPT1378,CE,A
SID20166839,Sem_4,84.0,95.0,96.0,66.0,65.0,100.0,82.0,84.0,588,IDEPT8379,CE,A
SID20178308,Sem_4,67.0,84.0,97.0,77.0,100.0,76.0,86.0,83.85714286,587,IDEPT1142,CE,A
SID20176711,Sem_4,44.0,86.0,92.0,98.0,83.0,88.0,95.0,83.71428571,586,IDEPT1825,CE,A
SID20146492,Sem_4,94.0,87.0,100.0,93.0,72.0,77.0,63.0,83.71428571,586,IDEPT8379,CE,A
SID20133314,Sem_4,88.0,88.0,66.0,71.0,83.0,96.0,93.0,83.57142857,585,IDEPT1533,CE,A
SID20139325,Sem_4,71.0,68.0,94.0,95.0,65.0,97.0,95.0,83.57142857,585,IDEPT8313,CE,A
SID20141974,Sem_4,93.0,100.0,,68.0,48.0,93.0,98.0,83.33333333,500,IDEPT8313,CE,A
SID20172440,Sem_4,96.0,83.0,45.0,85.0,93.0,83.0,98.0,83.28571429,583,IDEPT5408,CE,A
SID20141292,Sem_4,,75.0,88.0,84.0,67.0,91.0,94.0,83.16666667,499,IDEPT7783,CE,A
SID20167419,Sem_4,73.0,71.0,93.0,95.0,96.0,78.0,76.0,83.14285714,582,IDEPT3778,CE,A
SID20142970,Sem_4,45.0,99.0,79.0,89.0,86.0,99.0,85.0,83.14285714,582,IDEPT1378,CE,A
SID20185072,Sem_4,98.0,95.0,88.0,63.0,79.0,68.0,89.0,82.85714286,580,IDEPT1378,CE,A
SID20142757,Sem_4,99.0,96.0,66.0,82.0,72.0,89.0,76.0,82.85714286,580,IDEPT5408,CE,A
SID20178788,Sem_4,98.0,77.0,97.0,99.0,60.0,94.0,55.0,82.85714286,580,IDEPT8379,CE,A
SID20184583,Sem_4,85.0,92.0,87.0,87.0,90.0,40.0,97.0,82.57142857,578,IDEPT5408,CE,A
SID20185950,Sem_4,83.0,74.0,77.0,86.0,98.0,77.0,,82.5,495,IDEPT7005,CE,A
SID20139023,Sem_4,55.0,90.0,86.0,99.0,88.0,67.0,92.0,82.42857143,577,IDEPT1142,CE,A
SID20152108,Sem_4,82.0,58.0,69.0,97.0,99.0,95.0,77.0,82.42857143,577,IDEPT2425,CE,A
SID20156075,Sem_4,67.0,88.0,90.0,89.0,89.0,96.0,57.0,82.28571429,576,IDEPT1142,CE,A
SID20154070,Sem_4,98.0,70.0,84.0,79.0,100.0,89.0,56.0,82.28571429,576,IDEPT5408,CE,A
SID20155489,Sem_4,,87.0,100.0,76.0,80.0,66.0,84.0,82.16666667,493,IDEPT7783,CE,A
SID20173041,Sem_4,70.0,67.0,93.0,68.0,77.0,100.0,100.0,82.14285714,575,IDEPT7005,CE,A
SID20166652,Sem_4,78.0,66.0,90.0,70.0,96.0,90.0,85.0,82.14285714,575,IDEPT1533,CE,A
SID20131443,Sem_4,50.0,98.0,81.0,96.0,92.0,67.0,91.0,82.14285714,575,IDEPT3778,CE,A
SID20144568,Sem_4,95.0,81.0,69.0,90.0,70.0,87.0,83.0,82.14285714,575,IDEPT8379,CE,A
SID20179280,Sem_4,99.0,79.0,83.0,52.0,82.0,100.0,79.0,82.0,574,IDEPT7783,CE,A
SID20175323,Sem_4,75.0,100.0,97.0,68.0,81.0,,71.0,82.0,492,IDEPT8379,CE,A
SID20175001,Sem_4,98.0,99.0,96.0,70.0,80.0,90.0,40.0,81.85714286,573,IDEPT1825,CE,A
SID20163912,Sem_4,77.0,97.0,80.0,94.0,77.0,78.0,69.0,81.71428571,572,IDEPT2425,CE,A
SID20189161,Sem_4,95.0,61.0,84.0,64.0,95.0,94.0,79.0,81.71428571,572,IDEPT7783,CE,A
SID20187499,Sem_4,,73.0,95.0,86.0,46.0,100.0,90.0,81.66666667,490,IDEPT1533,CE,A
SID20154202,Sem_4,73.0,79.0,89.0,92.0,91.0,51.0,96.0,81.57142857,571,IDEPT8313,CE,A
SID20185731,Sem_4,70.0,98.0,90.0,87.0,77.0,81.0,68.0,81.57142857,571,IDEPT7005,CE,A
SID20143436,Sem_4,73.0,75.0,68.0,79.0,85.0,97.0,93.0,81.42857143,570,IDEPT1533,CE,A
SID20134601,Sem_4,99.0,69.0,93.0,40.0,92.0,93.0,84.0,81.42857143,570,IDEPT1142,CE,A
