Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20158308,Sem_3,92.0,90.0,73.0,89.0,88.0,99.0,95.0,89.42857143,626,IDEPT5881,Aerospace Engineering,A
SID20149241,Sem_3,88.0,,66.0,98.0,99.0,87.0,97.0,89.16666667,535,IDEPT4938,Aerospace Engineering,A
SID20178787,Sem_3,60.0,82.0,,97.0,95.0,100.0,99.0,88.83333333,533,IDEPT3115,Aerospace Engineering,A
SID20148765,Sem_3,91.0,,87.0,98.0,83.0,82.0,89.0,88.33333333,530,IDEPT5528,Aerospace Engineering,A
SID20163481,Sem_3,90.0,93.0,81.0,83.0,85.0,83.0,98.0,87.57142857,613,IDEPT5528,Aerospace Engineering,A
SID20165383,Sem_3,100.0,75.0,84.0,91.0,92.0,78.0,85.0,86.42857143,605,IDEPT4670,Aerospace Engineering,A
SID20171718,Sem_3,100.0,92.0,69.0,55.0,96.0,90.0,100.0,86.0,602,IDEPT3115,Aerospace Engineering,A
SID20131420,Sem_3,82.0,84.0,87.0,60.0,96.0,88.0,98.0,85.0,595,IDEPT3115,Aerospace Engineering,A
SID20145691,Sem_3,94.0,62.0,94.0,89.0,73.0,,98.0,85.0,510,IDEPT5881,Aerospace Engineering,A
SID20159558,Sem_3,74.0,86.0,43.0,97.0,95.0,100.0,99.0,84.85714286,594,IDEPT4938,Aerospace Engineering,A
SID20148396,Sem_3,98.0,96.0,96.0,56.0,57.0,96.0,95.0,84.85714286,594,IDEPT2357,Aerospace Engineering,A
SID20159289,Sem_3,96.0,72.0,83.0,81.0,83.0,95.0,82.0,84.57142857,592,IDEPT1423,Aerospace Engineering,A
SID20141735,Sem_3,97.0,83.0,87.0,89.0,56.0,80.0,100.0,84.57142857,592,IDEPT4938,Aerospace Engineering,A
SID20145061,Sem_3,94.0,99.0,60.0,98.0,70.0,83.0,86.0,84.28571429,590,IDEPT3115,Aerospace Engineering,A
SID20145061,Sem_3,94.0,99.0,60.0,98.0,70.0,83.0,86.0,84.28571429,590,IDEPT3115,Aerospace Engineering,A
SID20162180,Sem_3,89.0,94.0,77.0,95.0,87.0,89.0,57.0,84.0,588,IDEPT3115,Aerospace Engineering,A
SID20168088,Sem_3,54.0,79.0,98.0,81.0,90.0,87.0,98.0,83.85714286,587,IDEPT5528,Aerospace Engineering,A
SID20164957,Sem_3,92.0,95.0,76.0,73.0,91.0,93.0,66.0,83.71428571,586,IDEPT2054,Aerospace Engineering,A
SID20186227,Sem_3,98.0,79.0,90.0,88.0,78.0,80.0,72.0,83.57142857,585,IDEPT5881,Aerospace Engineering,A
SID20156528,Sem_3,90.0,62.0,97.0,90.0,75.0,76.0,95.0,83.57142857,585,IDEPT2357,Aerospace Engineering,A
SID20139425,Sem_3,68.0,88.0,95.0,83.0,59.0,97.0,95.0,83.57142857,585,IDEPT1423,Aerospace Engineering,A
SID20171578,Sem_3,100.0,85.0,73.0,43.0,100.0,100.0,83.0,83.42857143,584,IDEPT3115,Aerospace Engineering,A
SID20168118,Sem_3,74.0,88.0,89.0,84.0,75.0,96.0,76.0,83.14285714,582,IDEPT4938,Aerospace Engineering,A
SID20156044,Sem_3,89.0,92.0,93.0,91.0,73.0,97.0,47.0,83.14285714,582,IDEPT3115,Aerospace Engineering,A
SID20154554,Sem_3,93.0,,91.0,98.0,62.0,71.0,83.0,83.0,498,IDEPT4670,Aerospace Engineering,A
SID20138574,Sem_3,94.0,53.0,79.0,93.0,69.0,96.0,97.0,83.0,581,IDEPT4938,Aerospace Engineering,A
SID20138574,Sem_3,94.0,53.0,79.0,93.0,69.0,96.0,97.0,83.0,581,IDEPT4938,Aerospace Engineering,A
SID20135678,Sem_3,100.0,68.0,100.0,70.0,95.0,82.0,65.0,82.85714286,580,IDEPT3115,Aerospace Engineering,A
SID20147058,Sem_3,87.0,54.0,96.0,100.0,78.0,89.0,75.0,82.71428571,579,IDEPT1537,Aerospace Engineering,A
SID20148193,Sem_3,57.0,97.0,89.0,84.0,82.0,74.0,94.0,82.42857143,577,IDEPT5528,Aerospace Engineering,A
