Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20165922,Sem_5,96.0,91.0,91.0,99.0,100.0,88.0,93.0,94.0,658,IDEPT1096,ESE,A
SID20171804,Sem_5,100.0,65.0,81.0,91.0,97.0,96.0,97.0,89.57142857,627,IDEPT5109,ESE,A
SID20133204,Sem_5,100.0,95.0,70.0,92.0,97.0,97.0,75.0,89.42857143,626,IDEPT1836,ESE,A
SID20144720,Sem_5,97.0,98.0,91.0,64.0,88.0,85.0,100.0,89.0,623,IDEPT5109,ESE,A
SID20131834,Sem_5,98.0,99.0,100.0,81.0,56.0,95.0,90.0,88.42857143,619,IDEPT6347,ESE,A
SID20162603,Sem_5,100.0,83.0,95.0,95.0,88.0,59.0,,86.66666667,520,IDEPT4308,ESE,A
SID20179838,Sem_5,92.0,67.0,90.0,86.0,93.0,94.0,81.0,86.14285714,603,IDEPT4308,ESE,A
SID20189376,Sem_5,94.0,90.0,97.0,94.0,43.0,95.0,87.0,85.71428571,600,IDEPT4055,ESE,A
SID20157698,Sem_5,100.0,100.0,77.0,55.0,88.0,94.0,,85.66666667,514,IDEPT6347,ESE,A
SID20157698,Sem_5,100.0,100.0,77.0,55.0,88.0,94.0,,85.66666667,514,IDEPT6347,ESE,A
SID20139236,Sem_5,93.0,63.0,95.0,93.0,65.0,94.0,90.0,84.71428571,593,IDEPT8825,ESE,A
SID20165794,Sem_5,88.0,88.0,80.0,69.0,95.0,80.0,93.0,84.71428571,593,IDEPT8825,ESE,A
SID20149680,Sem_5,97.0,76.0,87.0,54.0,91.0,92.0,95.0,84.57142857,592,IDEPT1677,ESE,A
SID20175799,Sem_5,95.0,75.0,100.0,97.0,72.0,59.0,94.0,84.57142857,592,IDEPT1615,ESE,A
SID20175132,Sem_5,76.0,97.0,100.0,91.0,40.0,99.0,87.0,84.28571429,590,IDEPT4308,ESE,A
SID20157271,Sem_5,79.0,61.0,99.0,91.0,100.0,70.0,89.0,84.14285714,589,IDEPT1836,ESE,A
SID20146358,Sem_5,78.0,99.0,96.0,100.0,45.0,94.0,77.0,84.14285714,589,IDEPT4308,ESE,A
SID20187700,Sem_5,81.0,71.0,97.0,71.0,100.0,71.0,97.0,84.0,588,IDEPT1096,ESE,A
SID20171258,Sem_5,79.0,59.0,87.0,87.0,92.0,98.0,85.0,83.85714286,587,IDEPT1615,ESE,A
SID20189917,Sem_5,76.0,90.0,98.0,66.0,79.0,78.0,100.0,83.85714286,587,IDEPT6347,ESE,A
SID20131851,Sem_5,,90.0,87.0,94.0,93.0,47.0,91.0,83.66666667,502,IDEPT7626,ESE,A
SID20141616,Sem_5,99.0,86.0,94.0,84.0,72.0,92.0,58.0,83.57142857,585,IDEPT1615,ESE,A
SID20183143,Sem_5,61.0,94.0,88.0,83.0,87.0,,88.0,83.5,501,IDEPT1096,ESE,A
SID20154789,Sem_5,,100.0,66.0,93.0,48.0,98.0,96.0,83.5,501,IDEPT7626,ESE,A
SID20146891,Sem_5,53.0,99.0,76.0,96.0,88.0,73.0,99.0,83.42857143,584,IDEPT1836,ESE,A
SID20174007,Sem_5,99.0,73.0,96.0,80.0,96.0,65.0,74.0,83.28571429,583,IDEPT4308,ESE,A
SID20157709,Sem_5,76.0,74.0,92.0,70.0,96.0,80.0,95.0,83.28571429,583,IDEPT1836,ESE,A
SID20173681,Sem_5,64.0,63.0,81.0,98.0,100.0,98.0,79.0,83.28571429,583,IDEPT4308,ESE,A
SID20143459,Sem_5,97.0,95.0,76.0,66.0,71.0,85.0,93.0,83.28571429,583,IDEPT4308,ESE,A
SID20179777,Sem_5,69.0,97.0,96.0,90.0,64.0,81.0,85.0,83.14285714,582,IDEPT1096,ESE,A
SID20172371,Sem_5,66.0,94.0,96.0,96.0,58.0,82.0,90.0,83.14285714,582,IDEPT8825,ESE,A
SID20146748,Sem_5,80.0,85.0,85.0,84.0,74.0,98.0,74.0,82.85714286,580,IDEPT8825,ESE,A
SID20166756,Sem_5,97.0,96.0,97.0,69.0,75.0,51.0,95.0,82.85714286,580,IDEPT5564,ESE,A
SID20174151,Sem_5,64.0,96.0,44.0,96.0,94.0,95.0,90.0,82.71428571,579,IDEPT1677,ESE,A
SID20145417,Sem_5,84.0,50.0,86.0,99.0,96.0,78.0,86.0,82.71428571,579,IDEPT6347,ESE,A
SID20172513,Sem_5,57.0,90.0,86.0,99.0,82.0,96.0,68.0,82.57142857,578,IDEPT1096,ESE,A
SID20144766,Sem_5,85.0,90.0,43.0,89.0,73.0,99.0,99.0,82.57142857,578,IDEPT1615,ESE,A
SID20143727,Sem_5,98.0,50.0,88.0,64.0,88.0,95.0,95.0,82.57142857,578,IDEPT4308,ESE,A
SID20166269,Sem_5,88.0,83.0,66.0,92.0,,100.0,66.0,82.5,495,IDEPT8825,ESE,A
SID20152360,Sem_5,90.0,94.0,93.0,43.0,86.0,75.0,93.0,82.0,574,IDEPT8825,ESE,A
SID20184528,Sem_5,92.0,74.0,76.0,73.0,85.0,95.0,78.0,81.85714286,573,IDEPT6347,ESE,A
SID20158478,Sem_5,90.0,67.0,95.0,94.0,58.0,72.0,97.0,81.85714286,573,IDEPT1836,ESE,A
SID20157595,Sem_5,,92.0,46.0,87.0,89.0,86.0,91.0,81.83333333,491,IDEPT7626,ESE,A
SID20185596,Sem_5,,99.0,89.0,84.0,65.0,80.0,74.0,81.83333333,491,IDEPT5564,ESE,A
SID20188545,Sem_5,64.0,87.0,78.0,82.0,99.0,84.0,78.0,81.71428571,572,IDEPT7626,ESE,A
SID20184199,Sem_5,68.0,54.0,77.0,87.0,97.0,99.0,89.0,81.57142857,571,IDEPT1836,ESE,A
SID20168634,Sem_5,75.0,64.0,79.0,71.0,98.0,96.0,87.0,81.42857143,570,IDEPT8825,ESE,A
SID20136796,Sem_5,84.0,73.0,45.0,95.0,90.0,100.0,83.0,81.42857143,570,IDEPT1096,ESE,A
SID20168634,Sem_5,75.0,64.0,79.0,71.0,98.0,96.0,87.0,81.42857143,570,IDEPT8825,ESE,A
SID20168634,Sem_5,75.0,64.0,79.0,71.0,98.0,96.0,87.0,81.42857143,570,IDEPT8825,ESE,A
SID20131303,Sem_5,62.0,98.0,77.0,97.0,65.0,78.0,92.0,81.28571429,569,IDEPT5109,ESE,A
SID20151268,Sem_5,100.0,98.0,71.0,83.0,46.0,93.0,78.0,81.28571429,569,IDEPT1677,ESE,A
SID20173832,Sem_5,50.0,83.0,91.0,98.0,71.0,94.0,82.0,81.28571429,569,IDEPT6347,ESE,A
SID20132371,Sem_5,98.0,,60.0,63.0,100.0,69.0,97.0,81.16666667,487,IDEPT6347,ESE,A
SID20156566,Sem_5,81.0,63.0,100.0,65.0,75.0,93.0,91.0,81.14285714,568,IDEPT5109,ESE,A
SID20138315,Sem_5,84.0,71.0,97.0,75.0,100.0,58.0,82.0,81.0,567,IDEPT7626,ESE,A
SID20149093,Sem_5,77.0,93.0,98.0,99.0,74.0,56.0,69.0,80.85714286,566,IDEPT4055,ESE,A
SID20184114,Sem_5,94.0,58.0,99.0,74.0,91.0,75.0,75.0,80.85714286,566,IDEPT5564,ESE,A
SID20152081,Sem_5,98.0,68.0,82.0,91.0,69.0,100.0,58.0,80.85714286,566,IDEPT6347,ESE,A
SID20168479,Sem_5,74.0,75.0,76.0,,92.0,69.0,98.0,80.66666667,484,IDEPT5564,ESE,A
SID20159327,Sem_5,99.0,99.0,49.0,75.0,67.0,94.0,81.0,80.57142857,564,IDEPT6347,ESE,A
SID20133625,Sem_5,94.0,83.0,,91.0,60.0,72.0,83.0,80.5,483,IDEPT1677,ESE,A
SID20154026,Sem_5,86.0,81.0,72.0,88.0,62.0,94.0,80.0,80.42857143,563,IDEPT1677,ESE,A
SID20175339,Sem_5,98.0,72.0,75.0,100.0,98.0,53.0,67.0,80.42857143,563,IDEPT4308,ESE,A
SID20138588,Sem_5,74.0,97.0,99.0,49.0,58.0,93.0,93.0,80.42857143,563,IDEPT4308,ESE,A
SID20174696,Sem_5,79.0,83.0,80.0,80.0,67.0,78.0,96.0,80.42857143,563,IDEPT4055,ESE,A
SID20145835,Sem_5,88.0,71.0,95.0,73.0,98.0,43.0,94.0,80.28571429,562,IDEPT1096,ESE,A
SID20185551,Sem_5,53.0,99.0,89.0,96.0,90.0,73.0,62.0,80.28571429,562,IDEPT6347,ESE,A
