Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20145900,Sem_3,95.0,98.0,97.0,26.0,95.0,100.0,100.0,87.28571429,611,IDEPT3868,ME ,A
SID20137002,Sem_3,80.0,89.0,82.0,97.0,96.0,69.0,98.0,87.28571429,611,IDEPT3868,ME ,A
SID20178475,Sem_3,86.0,86.0,98.0,79.0,98.0,80.0,84.0,87.28571429,611,IDEPT8598,ME ,A
SID20179658,Sem_3,100.0,58.0,79.0,,,98.0,95.0,86.0,430,IDEPT3868,ME ,A
SID20132013,Sem_3,90.0,96.0,89.0,76.0,88.0,88.0,66.0,84.71428571,593,IDEPT8598,ME ,A
SID20146032,Sem_3,95.0,88.0,60.0,70.0,90.0,90.0,96.0,84.14285714,589,IDEPT8473,ME ,A
SID20155081,Sem_3,84.0,100.0,94.0,81.0,78.0,53.0,96.0,83.71428571,586,IDEPT8598,ME ,A
SID20182327,Sem_3,59.0,48.0,88.0,99.0,92.0,100.0,99.0,83.57142857,585,IDEPT8473,ME ,A
SID20157316,Sem_3,99.0,72.0,100.0,96.0,42.0,100.0,73.0,83.14285714,582,IDEPT8598,ME ,A
SID20175559,Sem_3,91.0,97.0,92.0,77.0,66.0,99.0,60.0,83.14285714,582,IDEPT3868,ME ,A
SID20188046,Sem_3,87.0,94.0,84.0,62.0,89.0,85.0,78.0,82.71428571,579,IDEPT8473,ME ,A
SID20182882,Sem_3,63.0,98.0,86.0,51.0,100.0,88.0,92.0,82.57142857,578,IDEPT8598,ME ,A
SID20131764,Sem_3,,74.0,90.0,91.0,96.0,88.0,55.0,82.33333333,494,IDEPT8473,ME ,A
SID20167845,Sem_3,99.0,63.0,,88.0,91.0,52.0,100.0,82.16666667,493,IDEPT3868,ME ,A
SID20158543,Sem_3,83.0,76.0,72.0,98.0,99.0,71.0,74.0,81.85714286,573,IDEPT3868,ME ,A
SID20154878,Sem_3,99.0,71.0,99.0,96.0,74.0,41.0,92.0,81.71428571,572,IDEPT8473,ME ,A
SID20135512,Sem_3,100.0,92.0,83.0,94.0,83.0,51.0,69.0,81.71428571,572,IDEPT8598,ME ,A
SID20168399,Sem_3,95.0,87.0,74.0,62.0,93.0,79.0,,81.66666667,490,IDEPT8598,ME ,A
SID20152819,Sem_3,90.0,91.0,75.0,85.0,64.0,85.0,81.0,81.57142857,571,IDEPT3868,ME ,A
SID20152525,Sem_3,85.0,98.0,94.0,89.0,59.0,93.0,53.0,81.57142857,571,IDEPT8473,ME ,A
SID20141494,Sem_3,89.0,62.0,80.0,95.0,75.0,92.0,78.0,81.57142857,571,IDEPT8598,ME ,A
SID20163403,Sem_3,96.0,74.0,61.0,96.0,72.0,89.0,83.0,81.57142857,571,IDEPT8598,ME ,A
SID20171723,Sem_3,94.0,100.0,71.0,60.0,91.0,78.0,76.0,81.42857143,570,IDEPT8598,ME ,A
SID20143391,Sem_3,100.0,98.0,96.0,84.0,70.0,45.0,75.0,81.14285714,568,IDEPT2601,ME ,A
SID20133658,Sem_3,66.0,95.0,74.0,89.0,97.0,44.0,100.0,80.71428571,565,IDEPT8473,ME ,A
SID20137152,Sem_3,83.0,,70.0,77.0,87.0,82.0,85.0,80.66666667,484,IDEPT2601,ME ,A
SID20171757,Sem_3,70.0,89.0,78.0,91.0,91.0,80.0,65.0,80.57142857,564,IDEPT2601,ME ,A
SID20177144,Sem_3,95.0,66.0,89.0,97.0,40.0,80.0,97.0,80.57142857,564,IDEPT3868,ME ,A
SID20187760,Sem_3,81.0,59.0,71.0,87.0,87.0,99.0,76.0,80.0,560,IDEPT8473,ME ,A
SID20163480,Sem_3,81.0,93.0,71.0,57.0,88.0,78.0,90.0,79.71428571,558,IDEPT8598,ME ,A
SID20187653,Sem_3,53.0,88.0,95.0,50.0,100.0,95.0,76.0,79.57142857,557,IDEPT8598,ME ,A
SID20187288,Sem_3,82.0,93.0,87.0,84.0,70.0,55.0,85.0,79.42857143,556,IDEPT2601,ME ,A
SID20184893,Sem_3,83.0,,48.0,100.0,96.0,97.0,52.0,79.33333333,476,IDEPT8598,ME ,A
SID20132440,Sem_3,93.0,66.0,72.0,85.0,97.0,46.0,96.0,79.28571429,555,IDEPT8598,ME ,A
SID20167878,Sem_3,79.0,96.0,94.0,61.0,57.0,88.0,77.0,78.85714286,552,IDEPT2601,ME ,A
SID20167878,Sem_3,79.0,96.0,94.0,61.0,57.0,88.0,77.0,78.85714286,552,IDEPT2601,ME ,A
