Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20168333,Sem_6,88.0,73.0,86.0,87.0,,99.0,99.0,88.66666667,532,IDEPT4055,ESE,A
SID20186680,Sem_6,85.0,84.0,,92.0,95.0,94.0,74.0,87.33333333,524,IDEPT1096,ESE,A
SID20143071,Sem_6,81.0,92.0,66.0,99.0,76.0,91.0,99.0,86.28571429,604,IDEPT1836,ESE,A
SID20161725,Sem_6,97.0,90.0,96.0,92.0,92.0,71.0,64.0,86.0,602,IDEPT6347,ESE,A
SID20161794,Sem_6,100.0,63.0,96.0,88.0,70.0,95.0,84.0,85.14285714,596,IDEPT6347,ESE,A
SID20183535,Sem_6,71.0,99.0,98.0,87.0,76.0,79.0,86.0,85.14285714,596,IDEPT6347,ESE,A
SID20168281,Sem_6,62.0,84.0,84.0,89.0,98.0,81.0,96.0,84.85714286,594,IDEPT6347,ESE,A
SID20187309,Sem_6,99.0,100.0,65.0,61.0,95.0,94.0,79.0,84.71428571,593,IDEPT1677,ESE,A
SID20189575,Sem_6,98.0,89.0,55.0,88.0,86.0,86.0,90.0,84.57142857,592,IDEPT6347,ESE,A
SID20158224,Sem_6,98.0,79.0,90.0,82.0,100.0,64.0,79.0,84.57142857,592,IDEPT7626,ESE,A
SID20157709,Sem_6,,91.0,98.0,99.0,93.0,80.0,45.0,84.33333333,506,IDEPT1836,ESE,A
SID20135154,Sem_6,62.0,86.0,96.0,99.0,80.0,77.0,87.0,83.85714286,587,IDEPT4308,ESE,A
SID20189757,Sem_6,47.0,94.0,100.0,87.0,85.0,79.0,95.0,83.85714286,587,IDEPT4055,ESE,A
SID20153402,Sem_6,88.0,90.0,99.0,53.0,64.0,100.0,92.0,83.71428571,586,IDEPT1615,ESE,A
SID20173995,Sem_6,63.0,78.0,97.0,95.0,74.0,99.0,80.0,83.71428571,586,IDEPT6347,ESE,A
SID20177803,Sem_6,98.0,44.0,84.0,89.0,90.0,,96.0,83.5,501,IDEPT4308,ESE,A
SID20164122,Sem_6,83.0,93.0,57.0,94.0,95.0,84.0,78.0,83.42857143,584,IDEPT5109,ESE,A
SID20188545,Sem_6,92.0,82.0,87.0,59.0,89.0,85.0,90.0,83.42857143,584,IDEPT7626,ESE,A
SID20132371,Sem_6,74.0,99.0,91.0,78.0,95.0,58.0,89.0,83.42857143,584,IDEPT6347,ESE,A
SID20178386,Sem_6,,56.0,62.0,91.0,98.0,100.0,93.0,83.33333333,500,IDEPT4055,ESE,A
SID20154484,Sem_6,66.0,78.0,85.0,81.0,96.0,78.0,99.0,83.28571429,583,IDEPT1677,ESE,A
SID20155988,Sem_6,68.0,95.0,78.0,74.0,70.0,97.0,99.0,83.0,581,IDEPT5109,ESE,A
SID20156526,Sem_6,51.0,90.0,93.0,81.0,77.0,94.0,95.0,83.0,581,IDEPT4055,ESE,A
SID20176777,Sem_6,72.0,100.0,40.0,95.0,99.0,78.0,96.0,82.85714286,580,IDEPT1096,ESE,A
SID20187644,Sem_6,98.0,78.0,,99.0,50.0,72.0,100.0,82.83333333,497,IDEPT6347,ESE,A
SID20186010,Sem_6,69.0,95.0,87.0,88.0,70.0,93.0,76.0,82.57142857,578,IDEPT5564,ESE,A
SID20177493,Sem_6,97.0,99.0,93.0,96.0,43.0,87.0,63.0,82.57142857,578,IDEPT4308,ESE,A
SID20131983,Sem_6,95.0,81.0,63.0,88.0,100.0,64.0,87.0,82.57142857,578,IDEPT1677,ESE,A
SID20181898,Sem_6,46.0,85.0,81.0,94.0,85.0,94.0,93.0,82.57142857,578,IDEPT5564,ESE,A
SID20165883,Sem_6,55.0,93.0,92.0,99.0,88.0,85.0,66.0,82.57142857,578,IDEPT4308,ESE,A
SID20163157,Sem_6,58.0,89.0,100.0,86.0,72.0,97.0,75.0,82.42857143,577,IDEPT1836,ESE,A
SID20177632,Sem_6,96.0,,91.0,68.0,83.0,,74.0,82.4,412,IDEPT4308,ESE,A
SID20169866,Sem_6,82.0,82.0,97.0,69.0,99.0,87.0,60.0,82.28571429,576,IDEPT5564,ESE,A
SID20131826,Sem_6,85.0,66.0,63.0,97.0,82.0,82.0,100.0,82.14285714,575,IDEPT1096,ESE,A
SID20162685,Sem_6,81.0,94.0,80.0,65.0,88.0,95.0,72.0,82.14285714,575,IDEPT6347,ESE,A
SID20189878,Sem_6,87.0,71.0,69.0,99.0,94.0,97.0,57.0,82.0,574,IDEPT1836,ESE,A
SID20136794,Sem_6,98.0,87.0,88.0,65.0,97.0,46.0,93.0,82.0,574,IDEPT1615,ESE,A
SID20162857,Sem_6,85.0,87.0,90.0,94.0,76.0,87.0,55.0,82.0,574,IDEPT5109,ESE,A
SID20138640,Sem_6,91.0,99.0,54.0,84.0,78.0,70.0,98.0,82.0,574,IDEPT8825,ESE,A
SID20139962,Sem_6,72.0,83.0,80.0,93.0,100.0,67.0,78.0,81.85714286,573,IDEPT6347,ESE,A
SID20154026,Sem_6,53.0,83.0,63.0,90.0,98.0,97.0,89.0,81.85714286,573,IDEPT1677,ESE,A
SID20152054,Sem_6,83.0,83.0,94.0,60.0,76.0,,95.0,81.83333333,491,IDEPT7626,ESE,A
SID20152054,Sem_6,83.0,83.0,94.0,60.0,76.0,,95.0,81.83333333,491,IDEPT7626,ESE,A
SID20181758,Sem_6,99.0,58.0,97.0,85.0,69.0,74.0,90.0,81.71428571,572,IDEPT8825,ESE,A
SID20153337,Sem_6,90.0,49.0,89.0,95.0,93.0,99.0,57.0,81.71428571,572,IDEPT5564,ESE,A
SID20184316,Sem_6,67.0,93.0,66.0,79.0,87.0,83.0,97.0,81.71428571,572,IDEPT4055,ESE,A
SID20181117,Sem_6,75.0,95.0,84.0,70.0,81.0,96.0,70.0,81.57142857,571,IDEPT4055,ESE,A
SID20165787,Sem_6,96.0,92.0,81.0,70.0,84.0,66.0,81.0,81.42857143,570,IDEPT1836,ESE,A
SID20132012,Sem_6,97.0,96.0,75.0,61.0,99.0,94.0,48.0,81.42857143,570,IDEPT1836,ESE,A
SID20166069,Sem_6,80.0,64.0,93.0,96.0,65.0,85.0,87.0,81.42857143,570,IDEPT4308,ESE,A
SID20135166,Sem_6,,69.0,94.0,74.0,90.0,93.0,68.0,81.33333333,488,IDEPT1096,ESE,A
