Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20171493,Sem_4,97.0,63.0,97.0,87.0,97.0,78.0,99.0,88.28571429,618,IDEPT2601,ME ,A
SID20157191,Sem_4,92.0,81.0,82.0,98.0,86.0,61.0,100.0,85.71428571,600,IDEPT3868,ME ,A
SID20153364,Sem_4,,92.0,96.0,85.0,,79.0,75.0,85.4,427,IDEPT2601,ME ,A
SID20156409,Sem_4,99.0,93.0,56.0,74.0,98.0,77.0,93.0,84.28571429,590,IDEPT8598,ME ,A
SID20157300,Sem_4,98.0,82.0,94.0,86.0,95.0,67.0,67.0,84.14285714,589,IDEPT3868,ME ,A
SID20165619,Sem_4,97.0,,49.0,96.0,91.0,74.0,93.0,83.33333333,500,IDEPT8598,ME ,A
SID20146644,Sem_4,93.0,78.0,100.0,78.0,77.0,92.0,65.0,83.28571429,583,IDEPT2601,ME ,A
SID20166772,Sem_4,66.0,95.0,95.0,42.0,96.0,99.0,89.0,83.14285714,582,IDEPT8598,ME ,A
SID20183927,Sem_4,97.0,60.0,96.0,95.0,53.0,87.0,93.0,83.0,581,IDEPT2601,ME ,A
SID20135661,Sem_4,92.0,100.0,52.0,73.0,88.0,93.0,81.0,82.71428571,579,IDEPT8598,ME ,A
SID20162362,Sem_4,73.0,70.0,99.0,59.0,92.0,89.0,96.0,82.57142857,578,IDEPT8473,ME ,A
SID20158673,Sem_4,100.0,50.0,90.0,89.0,99.0,85.0,63.0,82.28571429,576,IDEPT2601,ME ,A
SID20189542,Sem_4,100.0,75.0,55.0,92.0,67.0,83.0,100.0,81.71428571,572,IDEPT2601,ME ,A
SID20155894,Sem_4,95.0,47.0,99.0,71.0,74.0,100.0,86.0,81.71428571,572,IDEPT2601,ME ,A
SID20144302,Sem_4,,67.0,89.0,97.0,73.0,72.0,92.0,81.66666667,490,IDEPT8473,ME ,A
SID20132710,Sem_4,88.0,87.0,66.0,79.0,56.0,97.0,98.0,81.57142857,571,IDEPT8473,ME ,A
SID20171571,Sem_4,99.0,100.0,63.0,96.0,68.0,98.0,47.0,81.57142857,571,IDEPT2601,ME ,A
SID20176866,Sem_4,94.0,55.0,61.0,75.0,95.0,95.0,95.0,81.42857143,570,IDEPT8598,ME ,A
SID20165493,Sem_4,50.0,84.0,60.0,94.0,94.0,98.0,89.0,81.28571429,569,IDEPT8473,ME ,A
SID20167422,Sem_4,90.0,86.0,87.0,93.0,78.0,94.0,41.0,81.28571429,569,IDEPT2601,ME ,A
SID20182327,Sem_4,73.0,92.0,100.0,,100.0,69.0,51.0,80.83333333,485,IDEPT8473,ME ,A
SID20164501,Sem_4,48.0,,89.0,90.0,81.0,94.0,82.0,80.66666667,484,IDEPT8473,ME ,A
SID20181952,Sem_4,88.0,88.0,52.0,76.0,95.0,93.0,71.0,80.42857143,563,IDEPT8598,ME ,A
SID20151966,Sem_4,73.0,92.0,90.0,70.0,64.0,74.0,100.0,80.42857143,563,IDEPT2601,ME ,A
SID20152964,Sem_4,43.0,80.0,99.0,92.0,62.0,97.0,90.0,80.42857143,563,IDEPT2601,ME ,A
SID20186331,Sem_4,94.0,72.0,51.0,78.0,96.0,97.0,75.0,80.42857143,563,IDEPT2601,ME ,A
SID20157492,Sem_4,82.0,85.0,82.0,99.0,46.0,74.0,94.0,80.28571429,562,IDEPT3868,ME ,A
SID20157091,Sem_4,59.0,70.0,83.0,100.0,67.0,89.0,93.0,80.14285714,561,IDEPT3868,ME ,A
SID20166276,Sem_4,87.0,63.0,43.0,98.0,93.0,92.0,85.0,80.14285714,561,IDEPT8473,ME ,A
SID20171679,Sem_4,82.0,71.0,79.0,97.0,96.0,50.0,85.0,80.0,560,IDEPT8473,ME ,A
SID20177439,Sem_4,95.0,92.0,90.0,84.0,69.0,40.0,89.0,79.85714286,559,IDEPT8473,ME ,A
SID20149744,Sem_4,80.0,79.0,66.0,71.0,93.0,88.0,81.0,79.71428571,558,IDEPT8473,ME ,A
SID20155194,Sem_4,73.0,61.0,94.0,54.0,98.0,84.0,92.0,79.42857143,556,IDEPT8473,ME ,A
SID20154760,Sem_4,89.0,86.0,46.0,98.0,48.0,98.0,91.0,79.42857143,556,IDEPT3868,ME ,A
SID20174766,Sem_4,91.0,76.0,99.0,50.0,100.0,43.0,95.0,79.14285714,554,IDEPT3868,ME ,A
SID20155081,Sem_4,,79.0,95.0,57.0,71.0,92.0,,78.8,394,IDEPT8598,ME ,A
SID20156025,Sem_4,72.0,91.0,74.0,91.0,78.0,82.0,63.0,78.71428571,551,IDEPT8473,ME ,A
