Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20142395,Sem_5,99.0,98.0,96.0,80.0,,99.0,96.0,94.66666667,568,IDEPT5528,Aerospace Engineering,A
SID20168676,Sem_5,95.0,90.0,100.0,97.0,86.0,74.0,96.0,91.14285714,638,IDEPT2357,Aerospace Engineering,A
SID20138453,Sem_5,84.0,88.0,93.0,92.0,,93.0,91.0,90.16666667,541,IDEPT4670,Aerospace Engineering,A
SID20151227,Sem_5,99.0,66.0,86.0,93.0,93.0,97.0,91.0,89.28571429,625,IDEPT1423,Aerospace Engineering,A
SID20168650,Sem_5,95.0,95.0,70.0,69.0,93.0,96.0,94.0,87.42857143,612,IDEPT2054,Aerospace Engineering,A
SID20185016,Sem_5,95.0,86.0,89.0,,73.0,97.0,82.0,87.0,522,IDEPT3115,Aerospace Engineering,A
SID20175257,Sem_5,68.0,91.0,,96.0,90.0,89.0,,86.8,434,IDEPT5528,Aerospace Engineering,A
SID20165822,Sem_5,96.0,89.0,95.0,94.0,92.0,51.0,80.0,85.28571429,597,IDEPT3115,Aerospace Engineering,A
SID20154009,Sem_5,72.0,97.0,83.0,97.0,79.0,100.0,68.0,85.14285714,596,IDEPT4938,Aerospace Engineering,A
SID20183845,Sem_5,79.0,75.0,92.0,81.0,98.0,87.0,81.0,84.71428571,593,IDEPT4938,Aerospace Engineering,A
SID20143800,Sem_5,95.0,86.0,98.0,99.0,58.0,83.0,74.0,84.71428571,593,IDEPT3115,Aerospace Engineering,A
SID20135905,Sem_5,72.0,81.0,94.0,77.0,98.0,91.0,80.0,84.71428571,593,IDEPT5528,Aerospace Engineering,A
SID20188692,Sem_5,82.0,76.0,85.0,84.0,,96.0,84.0,84.5,507,IDEPT2357,Aerospace Engineering,A
SID20145599,Sem_5,93.0,87.0,86.0,85.0,71.0,82.0,87.0,84.42857143,591,IDEPT1423,Aerospace Engineering,A
SID20147629,Sem_5,90.0,96.0,98.0,88.0,85.0,66.0,66.0,84.14285714,589,IDEPT4132,Aerospace Engineering,A
SID20136705,Sem_5,73.0,66.0,91.0,94.0,80.0,96.0,88.0,84.0,588,IDEPT2054,Aerospace Engineering,A
SID20179236,Sem_5,97.0,91.0,82.0,85.0,43.0,92.0,97.0,83.85714286,587,IDEPT5881,Aerospace Engineering,A
SID20178709,Sem_5,92.0,94.0,65.0,90.0,,68.0,94.0,83.83333333,503,IDEPT5881,Aerospace Engineering,A
SID20152987,Sem_5,96.0,91.0,96.0,70.0,91.0,94.0,48.0,83.71428571,586,IDEPT2054,Aerospace Engineering,A
SID20147171,Sem_5,83.0,93.0,71.0,93.0,74.0,,88.0,83.66666667,502,IDEPT3115,Aerospace Engineering,A
SID20152464,Sem_5,73.0,96.0,,65.0,80.0,95.0,93.0,83.66666667,502,IDEPT5528,Aerospace Engineering,A
SID20164713,Sem_5,88.0,,84.0,77.0,88.0,66.0,97.0,83.33333333,500,IDEPT1423,Aerospace Engineering,A
SID20177826,Sem_5,86.0,79.0,80.0,83.0,91.0,99.0,65.0,83.28571429,583,IDEPT2054,Aerospace Engineering,A
SID20181383,Sem_5,92.0,94.0,96.0,94.0,62.0,80.0,65.0,83.28571429,583,IDEPT4670,Aerospace Engineering,A
SID20137616,Sem_5,89.0,98.0,92.0,84.0,92.0,61.0,66.0,83.14285714,582,IDEPT4670,Aerospace Engineering,A
SID20131420,Sem_5,97.0,97.0,80.0,72.0,84.0,89.0,60.0,82.71428571,579,IDEPT3115,Aerospace Engineering,A
SID20171417,Sem_5,99.0,98.0,81.0,96.0,61.0,79.0,65.0,82.71428571,579,IDEPT1537,Aerospace Engineering,A
SID20174108,Sem_5,89.0,99.0,84.0,60.0,88.0,86.0,72.0,82.57142857,578,IDEPT4670,Aerospace Engineering,A
SID20178013,Sem_5,70.0,91.0,85.0,83.0,80.0,100.0,69.0,82.57142857,578,IDEPT4938,Aerospace Engineering,A
SID20167705,Sem_5,87.0,46.0,63.0,97.0,99.0,99.0,87.0,82.57142857,578,IDEPT2054,Aerospace Engineering,A
