Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20167593,Sem_7,69.0,96.0,98.0,97.0,85.0,82.0,92.0,88.42857143,619,IDEPT3062,CE,A
SID20172281,Sem_7,99.0,,67.0,98.0,96.0,85.0,85.0,88.33333333,530,IDEPT7005,CE,A
SID20185950,Sem_7,48.0,99.0,100.0,85.0,100.0,97.0,81.0,87.14285714,610,IDEPT7005,CE,A
SID20138440,Sem_7,93.0,87.0,95.0,77.0,62.0,98.0,92.0,86.28571429,604,IDEPT1533,CE,A
SID20166963,Sem_7,91.0,97.0,,,,65.0,92.0,86.25,345,IDEPT1142,CE,A
SID20168835,Sem_7,90.0,93.0,98.0,83.0,73.0,71.0,92.0,85.71428571,600,IDEPT5408,CE,A
SID20154737,Sem_7,81.0,96.0,91.0,90.0,75.0,73.0,93.0,85.57142857,599,IDEPT3778,CE,A
SID20138509,Sem_7,61.0,95.0,95.0,93.0,74.0,91.0,89.0,85.42857143,598,IDEPT7783,CE,A
SID20145318,Sem_7,94.0,77.0,76.0,76.0,88.0,97.0,89.0,85.28571429,597,IDEPT1142,CE,A
SID20171190,Sem_7,97.0,99.0,97.0,49.0,89.0,78.0,87.0,85.14285714,596,IDEPT3062,CE,A
SID20178137,Sem_7,76.0,60.0,99.0,90.0,100.0,98.0,68.0,84.42857143,591,IDEPT8379,CE,A
SID20185533,Sem_7,84.0,99.0,76.0,92.0,82.0,58.0,99.0,84.28571429,590,IDEPT5408,CE,A
SID20184178,Sem_7,70.0,93.0,99.0,64.0,94.0,83.0,85.0,84.0,588,IDEPT7005,CE,A
SID20147406,Sem_7,93.0,62.0,97.0,99.0,78.0,77.0,82.0,84.0,588,IDEPT1533,CE,A
SID20174694,Sem_7,56.0,82.0,97.0,98.0,85.0,97.0,72.0,83.85714286,587,IDEPT7783,CE,A
SID20165347,Sem_7,91.0,91.0,86.0,88.0,99.0,52.0,79.0,83.71428571,586,IDEPT3062,CE,A
SID20184140,Sem_7,87.0,63.0,86.0,91.0,89.0,93.0,77.0,83.71428571,586,IDEPT3062,CE,A
SID20164542,Sem_7,60.0,78.0,95.0,91.0,90.0,72.0,100.0,83.71428571,586,IDEPT5408,CE,A
SID20137473,Sem_7,77.0,44.0,99.0,77.0,90.0,99.0,98.0,83.42857143,584,IDEPT7783,CE,A
SID20137385,Sem_7,99.0,79.0,91.0,84.0,94.0,49.0,88.0,83.42857143,584,IDEPT7783,CE,A
SID20158111,Sem_7,88.0,65.0,90.0,81.0,,93.0,82.0,83.16666667,499,IDEPT7783,CE,A
SID20163063,Sem_7,93.0,81.0,90.0,64.0,98.0,60.0,96.0,83.14285714,582,IDEPT1533,CE,A
SID20156056,Sem_7,62.0,94.0,83.0,55.0,95.0,95.0,97.0,83.0,581,IDEPT1142,CE,A
SID20154793,Sem_7,84.0,93.0,52.0,74.0,98.0,83.0,96.0,82.85714286,580,IDEPT7783,CE,A
SID20153285,Sem_7,55.0,92.0,74.0,91.0,84.0,100.0,,82.66666667,496,IDEPT8313,CE,A
SID20131872,Sem_7,74.0,90.0,77.0,81.0,80.0,94.0,,82.66666667,496,IDEPT3778,CE,A
SID20155603,Sem_7,100.0,43.0,95.0,88.0,99.0,62.0,91.0,82.57142857,578,IDEPT1378,CE,A
SID20155603,Sem_7,100.0,43.0,95.0,88.0,99.0,62.0,91.0,82.57142857,578,IDEPT1378,CE,A
SID20185127,Sem_7,52.0,99.0,95.0,94.0,69.0,94.0,74.0,82.42857143,577,IDEPT3778,CE,A
SID20145134,Sem_7,64.0,82.0,80.0,98.0,89.0,85.0,78.0,82.28571429,576,IDEPT5408,CE,A
SID20164954,Sem_7,92.0,94.0,64.0,90.0,100.0,90.0,46.0,82.28571429,576,IDEPT7005,CE,A
SID20135100,Sem_7,63.0,100.0,86.0,69.0,77.0,98.0,82.0,82.14285714,575,IDEPT8379,CE,A
SID20172381,Sem_7,88.0,86.0,86.0,95.0,44.0,89.0,87.0,82.14285714,575,IDEPT2425,CE,A
SID20179998,Sem_7,61.0,85.0,85.0,99.0,89.0,72.0,83.0,82.0,574,IDEPT3062,CE,A
SID20179998,Sem_7,61.0,85.0,85.0,99.0,89.0,72.0,83.0,82.0,574,IDEPT3062,CE,A
SID20171867,Sem_7,84.0,58.0,99.0,97.0,95.0,77.0,63.0,81.85714286,573,IDEPT2425,CE,A
SID20186450,Sem_7,97.0,98.0,95.0,71.0,85.0,44.0,83.0,81.85714286,573,IDEPT8313,CE,A
SID20174852,Sem_7,93.0,63.0,99.0,76.0,85.0,59.0,98.0,81.85714286,573,IDEPT7783,CE,A
SID20164001,Sem_7,74.0,78.0,86.0,71.0,,100.0,81.0,81.66666667,490,IDEPT7005,CE,A
SID20181317,Sem_7,48.0,62.0,90.0,90.0,90.0,99.0,92.0,81.57142857,571,IDEPT1142,CE,A
SID20138633,Sem_7,98.0,84.0,59.0,86.0,79.0,89.0,75.0,81.42857143,570,IDEPT3778,CE,A
SID20144989,Sem_7,99.0,100.0,58.0,88.0,75.0,86.0,64.0,81.42857143,570,IDEPT1142,CE,A
SID20148646,Sem_7,75.0,80.0,79.0,88.0,,88.0,78.0,81.33333333,488,IDEPT1142,CE,A
SID20188416,Sem_7,66.0,81.0,41.0,91.0,97.0,93.0,100.0,81.28571429,569,IDEPT2425,CE,A
SID20185072,Sem_7,93.0,99.0,99.0,58.0,98.0,78.0,44.0,81.28571429,569,IDEPT1378,CE,A
SID20134830,Sem_7,84.0,82.0,81.0,87.0,74.0,72.0,88.0,81.14285714,568,IDEPT8313,CE,A
SID20183519,Sem_7,58.0,94.0,74.0,70.0,91.0,93.0,88.0,81.14285714,568,IDEPT7783,CE,A
SID20175620,Sem_7,48.0,97.0,66.0,91.0,86.0,80.0,100.0,81.14285714,568,IDEPT8313,CE,A
SID20134894,Sem_7,70.0,94.0,79.0,88.0,59.0,86.0,91.0,81.0,567,IDEPT7783,CE,A
SID20134227,Sem_7,93.0,48.0,73.0,66.0,98.0,94.0,95.0,81.0,567,IDEPT8313,CE,A
SID20178191,Sem_7,90.0,100.0,66.0,45.0,82.0,89.0,95.0,81.0,567,IDEPT8313,CE,A
SID20179139,Sem_7,81.0,91.0,94.0,83.0,42.0,79.0,97.0,81.0,567,IDEPT3062,CE,A
SID20171807,Sem_7,66.0,86.0,97.0,93.0,100.0,55.0,70.0,81.0,567,IDEPT3778,CE,A
SID20166557,Sem_7,74.0,98.0,61.0,93.0,85.0,63.0,93.0,81.0,567,IDEPT8313,CE,A
SID20143010,Sem_7,79.0,98.0,86.0,45.0,92.0,93.0,74.0,81.0,567,IDEPT1533,CE,A
SID20139023,Sem_7,92.0,93.0,96.0,45.0,47.0,100.0,93.0,80.85714286,566,IDEPT1142,CE,A
SID20174384,Sem_7,58.0,100.0,69.0,71.0,95.0,81.0,92.0,80.85714286,566,IDEPT1533,CE,A
