Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20172108,Sem_8,82.0,99.0,82.0,96.0,100.0,94.0,90.0,91.85714286,643,IDEPT6347,ESE,A
SID20143901,Sem_8,78.0,92.0,97.0,84.0,97.0,94.0,89.0,90.14285714,631,IDEPT4055,ESE,A
SID20146534,Sem_8,65.0,89.0,97.0,88.0,100.0,98.0,82.0,88.42857143,619,IDEPT1096,ESE,A
SID20187867,Sem_8,85.0,85.0,67.0,96.0,92.0,98.0,93.0,88.0,616,IDEPT4308,ESE,A
SID20134275,Sem_8,80.0,83.0,100.0,99.0,100.0,64.0,86.0,87.42857143,612,IDEPT1615,ESE,A
SID20145606,Sem_8,92.0,93.0,88.0,71.0,72.0,99.0,95.0,87.14285714,610,IDEPT1677,ESE,A
SID20136332,Sem_8,97.0,82.0,53.0,92.0,99.0,98.0,88.0,87.0,609,IDEPT7626,ESE,A
SID20185649,Sem_8,77.0,76.0,96.0,85.0,81.0,94.0,99.0,86.85714286,608,IDEPT1836,ESE,A
SID20133435,Sem_8,89.0,97.0,88.0,79.0,96.0,61.0,98.0,86.85714286,608,IDEPT4308,ESE,A
SID20186109,Sem_8,91.0,80.0,77.0,99.0,88.0,89.0,79.0,86.14285714,603,IDEPT5564,ESE,A
SID20147961,Sem_8,99.0,69.0,92.0,100.0,57.0,91.0,94.0,86.0,602,IDEPT7626,ESE,A
SID20154604,Sem_8,97.0,99.0,96.0,79.0,84.0,80.0,66.0,85.85714286,601,IDEPT1836,ESE,A
SID20163410,Sem_8,92.0,83.0,86.0,98.0,48.0,94.0,99.0,85.71428571,600,IDEPT1096,ESE,A
SID20138050,Sem_8,89.0,87.0,77.0,89.0,63.0,98.0,94.0,85.28571429,597,IDEPT4308,ESE,A
SID20172872,Sem_8,90.0,99.0,80.0,97.0,84.0,92.0,55.0,85.28571429,597,IDEPT5109,ESE,A
SID20144162,Sem_8,81.0,,99.0,96.0,50.0,100.0,82.0,84.66666667,508,IDEPT1836,ESE,A
SID20137027,Sem_8,49.0,76.0,94.0,100.0,91.0,91.0,91.0,84.57142857,592,IDEPT8825,ESE,A
SID20181955,Sem_8,79.0,84.0,66.0,82.0,93.0,95.0,93.0,84.57142857,592,IDEPT1836,ESE,A
SID20181898,Sem_8,66.0,78.0,99.0,73.0,92.0,99.0,85.0,84.57142857,592,IDEPT5564,ESE,A
SID20177272,Sem_8,67.0,75.0,96.0,79.0,100.0,90.0,84.0,84.42857143,591,IDEPT1096,ESE,A
SID20146826,Sem_8,70.0,79.0,96.0,87.0,90.0,71.0,97.0,84.28571429,590,IDEPT4308,ESE,A
SID20181480,Sem_8,88.0,96.0,95.0,90.0,85.0,47.0,88.0,84.14285714,589,IDEPT5109,ESE,A
SID20181480,Sem_8,88.0,96.0,95.0,90.0,85.0,47.0,88.0,84.14285714,589,IDEPT5109,ESE,A
