Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20189359,Sem_3,83.0,88.0,86.0,80.0,100.0,94.0,56.0,83.85714286,587,IDEPT1388,EE ,A
SID20155377,Sem_3,95.0,72.0,78.0,48.0,91.0,100.0,93.0,82.42857143,577,IDEPT1367,EE ,A
SID20185178,Sem_3,75.0,49.0,82.0,77.0,97.0,100.0,91.0,81.57142857,571,IDEPT1367,EE ,A
SID20138952,Sem_3,99.0,86.0,41.0,93.0,99.0,97.0,54.0,81.28571429,569,IDEPT1388,EE ,A
SID20168911,Sem_3,83.0,77.0,96.0,98.0,,60.0,73.0,81.16666667,487,IDEPT1367,EE ,A
SID20168953,Sem_3,82.0,100.0,58.0,89.0,61.0,84.0,93.0,81.0,567,IDEPT1367,EE ,A
SID20168127,Sem_3,58.0,97.0,55.0,92.0,94.0,78.0,91.0,80.71428571,565,IDEPT1367,EE ,A
SID20137438,Sem_3,65.0,93.0,74.0,83.0,84.0,61.0,100.0,80.0,560,IDEPT1367,EE ,A
SID20144674,Sem_3,100.0,63.0,89.0,69.0,59.0,82.0,98.0,80.0,560,IDEPT1388,EE ,A
SID20155833,Sem_3,99.0,60.0,98.0,92.0,41.0,78.0,88.0,79.42857143,556,IDEPT1367,EE ,A
SID20177492,Sem_3,65.0,,82.0,83.0,63.0,84.0,98.0,79.16666667,475,IDEPT1367,EE ,A
SID20142159,Sem_3,74.0,93.0,81.0,88.0,75.0,99.0,42.0,78.85714286,552,IDEPT1388,EE ,A
SID20141737,Sem_3,67.0,100.0,44.0,83.0,96.0,76.0,84.0,78.57142857,550,IDEPT1367,EE ,A
SID20169650,Sem_3,79.0,87.0,95.0,83.0,85.0,55.0,64.0,78.28571429,548,IDEPT1388,EE ,A
SID20141686,Sem_3,94.0,81.0,90.0,44.0,71.0,83.0,85.0,78.28571429,548,IDEPT1388,EE ,A
SID20186084,Sem_3,78.0,99.0,,85.0,41.0,91.0,73.0,77.83333333,467,IDEPT1388,EE ,A
SID20145711,Sem_3,93.0,92.0,45.0,60.0,95.0,68.0,91.0,77.71428571,544,IDEPT1388,EE ,A
SID20185105,Sem_3,64.0,91.0,74.0,82.0,55.0,95.0,74.0,76.42857143,535,IDEPT1367,EE ,A
SID20133872,Sem_3,95.0,91.0,85.0,57.0,69.0,60.0,77.0,76.28571429,534,IDEPT1367,EE ,A
SID20185788,Sem_3,84.0,43.0,87.0,91.0,71.0,90.0,67.0,76.14285714,533,IDEPT1367,EE ,A
SID20162851,Sem_3,76.0,48.0,94.0,100.0,71.0,94.0,50.0,76.14285714,533,IDEPT1367,EE ,A
SID20149616,Sem_3,51.0,75.0,97.0,54.0,83.0,90.0,82.0,76.0,532,IDEPT1367,EE ,A
