Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20132830,Sem_1,86.0,99.0,98.0,99.0,93.0,97.0,81.0,93.28571429,653,IDEPT1423,Aerospace Engineering,A
SID20177096,Sem_1,97.0,94.0,98.0,80.0,,93.0,78.0,90.0,540,IDEPT1537,Aerospace Engineering,A
SID20162803,Sem_1,88.0,98.0,83.0,71.0,92.0,92.0,94.0,88.28571429,618,IDEPT2357,Aerospace Engineering,A
SID20189892,Sem_1,91.0,97.0,73.0,89.0,82.0,87.0,96.0,87.85714286,615,IDEPT3115,Aerospace Engineering,A
SID20155799,Sem_1,94.0,91.0,82.0,84.0,64.0,100.0,99.0,87.71428571,614,IDEPT5528,Aerospace Engineering,A
SID20181457,Sem_1,97.0,85.0,87.0,74.0,88.0,98.0,77.0,86.57142857,606,IDEPT2054,Aerospace Engineering,A
SID20151284,Sem_1,79.0,80.0,81.0,86.0,89.0,92.0,99.0,86.57142857,606,IDEPT1423,Aerospace Engineering,A
SID20142437,Sem_1,91.0,92.0,81.0,64.0,95.0,86.0,96.0,86.42857143,605,IDEPT5881,Aerospace Engineering,A
SID20142437,Sem_1,91.0,92.0,81.0,64.0,95.0,86.0,96.0,86.42857143,605,IDEPT5881,Aerospace Engineering,A
SID20144956,Sem_1,97.0,77.0,67.0,98.0,86.0,100.0,77.0,86.0,602,IDEPT2357,Aerospace Engineering,A
SID20188687,Sem_1,100.0,83.0,66.0,98.0,100.0,64.0,89.0,85.71428571,600,IDEPT4938,Aerospace Engineering,A
SID20135785,Sem_1,74.0,94.0,96.0,77.0,58.0,99.0,100.0,85.42857143,598,IDEPT2357,Aerospace Engineering,A
SID20131823,Sem_1,97.0,90.0,56.0,87.0,87.0,96.0,85.0,85.42857143,598,IDEPT5881,Aerospace Engineering,A
SID20159227,Sem_1,90.0,99.0,81.0,82.0,89.0,81.0,72.0,84.85714286,594,IDEPT3115,Aerospace Engineering,A
SID20156272,Sem_1,92.0,73.0,76.0,100.0,74.0,86.0,89.0,84.28571429,590,IDEPT3115,Aerospace Engineering,A
SID20164136,Sem_1,95.0,87.0,95.0,,92.0,61.0,74.0,84.0,504,IDEPT4938,Aerospace Engineering,A
SID20139190,Sem_1,90.0,91.0,90.0,95.0,90.0,40.0,91.0,83.85714286,587,IDEPT2054,Aerospace Engineering,A
SID20156438,Sem_1,88.0,91.0,93.0,71.0,81.0,84.0,78.0,83.71428571,586,IDEPT4132,Aerospace Engineering,A
SID20166621,Sem_1,100.0,75.0,88.0,86.0,72.0,69.0,94.0,83.42857143,584,IDEPT2054,Aerospace Engineering,A
SID20148611,Sem_1,96.0,77.0,94.0,77.0,59.0,98.0,82.0,83.28571429,583,IDEPT4670,Aerospace Engineering,A
SID20148611,Sem_1,96.0,77.0,94.0,77.0,59.0,98.0,82.0,83.28571429,583,IDEPT4670,Aerospace Engineering,A
SID20163387,Sem_1,99.0,94.0,71.0,87.0,91.0,85.0,54.0,83.0,581,IDEPT5881,Aerospace Engineering,A
SID20131433,Sem_1,93.0,62.0,87.0,96.0,97.0,81.0,63.0,82.71428571,579,IDEPT3115,Aerospace Engineering,A
SID20138683,Sem_1,73.0,96.0,94.0,98.0,60.0,80.0,78.0,82.71428571,579,IDEPT3115,Aerospace Engineering,A
SID20176207,Sem_1,73.0,,68.0,88.0,100.0,67.0,100.0,82.66666667,496,IDEPT5528,Aerospace Engineering,A
SID20141728,Sem_1,81.0,68.0,97.0,72.0,97.0,73.0,90.0,82.57142857,578,IDEPT4670,Aerospace Engineering,A
SID20148169,Sem_1,54.0,87.0,94.0,58.0,90.0,100.0,94.0,82.42857143,577,IDEPT1423,Aerospace Engineering,A
SID20164036,Sem_1,67.0,86.0,91.0,97.0,93.0,71.0,72.0,82.42857143,577,IDEPT1537,Aerospace Engineering,A
SID20157148,Sem_1,94.0,82.0,72.0,99.0,93.0,65.0,69.0,82.0,574,IDEPT4132,Aerospace Engineering,A
SID20142582,Sem_1,46.0,77.0,100.0,84.0,90.0,94.0,83.0,82.0,574,IDEPT1423,Aerospace Engineering,A
SID20182161,Sem_1,84.0,75.0,64.0,54.0,98.0,99.0,99.0,81.85714286,573,IDEPT4938,Aerospace Engineering,A
SID20166722,Sem_1,96.0,99.0,87.0,63.0,49.0,78.0,100.0,81.71428571,572,IDEPT1423,Aerospace Engineering,A
SID20182536,Sem_1,77.0,65.0,87.0,87.0,63.0,98.0,94.0,81.57142857,571,IDEPT1423,Aerospace Engineering,A
SID20152940,Sem_1,100.0,98.0,96.0,75.0,40.0,77.0,85.0,81.57142857,571,IDEPT4938,Aerospace Engineering,A
SID20145547,Sem_1,100.0,87.0,53.0,68.0,100.0,78.0,85.0,81.57142857,571,IDEPT4938,Aerospace Engineering,A
SID20162792,Sem_1,98.0,89.0,92.0,84.0,59.0,75.0,72.0,81.28571429,569,IDEPT4938,Aerospace Engineering,A
SID20186248,Sem_1,85.0,71.0,96.0,98.0,96.0,45.0,77.0,81.14285714,568,IDEPT4938,Aerospace Engineering,A
SID20167705,Sem_1,90.0,64.0,51.0,99.0,94.0,88.0,,81.0,486,IDEPT2054,Aerospace Engineering,A
SID20156933,Sem_1,70.0,94.0,100.0,71.0,90.0,76.0,66.0,81.0,567,IDEPT1423,Aerospace Engineering,A
SID20141887,Sem_1,99.0,85.0,60.0,70.0,96.0,94.0,63.0,81.0,567,IDEPT2357,Aerospace Engineering,A
SID20178817,Sem_1,86.0,87.0,99.0,62.0,96.0,93.0,44.0,81.0,567,IDEPT1537,Aerospace Engineering,A
SID20172115,Sem_1,94.0,75.0,70.0,100.0,84.0,52.0,91.0,80.85714286,566,IDEPT2357,Aerospace Engineering,A
SID20168057,Sem_1,78.0,96.0,76.0,79.0,82.0,92.0,63.0,80.85714286,566,IDEPT4938,Aerospace Engineering,A
