Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20147521,Sem_8,93.0,88.0,99.0,97.0,58.0,70.0,98.0,86.14285714,603,IDEPT1367,EE ,A
SID20189140,Sem_8,72.0,93.0,94.0,99.0,89.0,61.0,94.0,86.0,602,IDEPT1388,EE ,A
SID20175588,Sem_8,91.0,76.0,92.0,94.0,83.0,88.0,74.0,85.42857143,598,IDEPT1388,EE ,A
SID20153272,Sem_8,84.0,87.0,89.0,78.0,76.0,86.0,89.0,84.14285714,589,IDEPT1367,EE ,A
SID20182148,Sem_8,64.0,99.0,77.0,93.0,99.0,77.0,74.0,83.28571429,583,IDEPT1388,EE ,A
SID20151142,Sem_8,69.0,95.0,79.0,89.0,99.0,65.0,84.0,82.85714286,580,IDEPT1367,EE ,A
SID20145436,Sem_8,62.0,84.0,88.0,93.0,73.0,94.0,83.0,82.42857143,577,IDEPT1367,EE ,A
SID20161964,Sem_8,99.0,96.0,77.0,97.0,54.0,66.0,86.0,82.14285714,575,IDEPT1388,EE ,A
SID20142921,Sem_8,89.0,53.0,66.0,74.0,99.0,99.0,90.0,81.42857143,570,IDEPT1388,EE ,A
SID20157305,Sem_8,92.0,75.0,51.0,86.0,,86.0,98.0,81.33333333,488,IDEPT1367,EE ,A
SID20155429,Sem_8,44.0,97.0,85.0,50.0,97.0,97.0,97.0,81.0,567,IDEPT1388,EE ,A
SID20172792,Sem_8,88.0,,75.0,64.0,93.0,75.0,91.0,81.0,486,IDEPT1367,EE ,A
SID20141740,Sem_8,97.0,45.0,87.0,99.0,95.0,52.0,91.0,80.85714286,566,IDEPT1367,EE ,A
SID20171591,Sem_8,66.0,56.0,76.0,90.0,87.0,100.0,90.0,80.71428571,565,IDEPT1367,EE ,A
SID20146500,Sem_8,48.0,89.0,78.0,92.0,96.0,67.0,95.0,80.71428571,565,IDEPT1388,EE ,A
SID20147792,Sem_8,72.0,56.0,92.0,90.0,96.0,76.0,83.0,80.71428571,565,IDEPT1388,EE ,A
SID20178866,Sem_8,98.0,91.0,64.0,100.0,66.0,71.0,75.0,80.71428571,565,IDEPT1388,EE ,A
SID20153013,Sem_8,96.0,65.0,93.0,100.0,44.0,73.0,92.0,80.42857143,563,IDEPT1388,EE ,A
SID20162334,Sem_8,100.0,84.0,64.0,67.0,92.0,94.0,59.0,80.0,560,IDEPT1388,EE ,A
SID20146971,Sem_8,96.0,88.0,55.0,86.0,91.0,57.0,86.0,79.85714286,559,IDEPT1367,EE ,A
SID20177628,Sem_8,71.0,89.0,,57.0,83.0,78.0,96.0,79.0,474,IDEPT1367,EE ,A
SID20161861,Sem_8,90.0,55.0,79.0,59.0,80.0,100.0,89.0,78.85714286,552,IDEPT1388,EE ,A
SID20161861,Sem_8,90.0,55.0,79.0,59.0,80.0,100.0,89.0,78.85714286,552,IDEPT1388,EE ,A
SID20154299,Sem_8,78.0,66.0,90.0,97.0,59.0,86.0,75.0,78.71428571,551,IDEPT1367,EE ,A
SID20185291,Sem_8,67.0,82.0,83.0,84.0,85.0,59.0,91.0,78.71428571,551,IDEPT1388,EE ,A
SID20154299,Sem_8,78.0,66.0,90.0,97.0,59.0,86.0,75.0,78.71428571,551,IDEPT1367,EE ,A
SID20163541,Sem_8,96.0,84.0,94.0,72.0,62.0,48.0,93.0,78.42857143,549,IDEPT1367,EE ,A
SID20156165,Sem_8,97.0,83.0,73.0,96.0,44.0,64.0,92.0,78.42857143,549,IDEPT1388,EE ,A
SID20156165,Sem_8,97.0,83.0,73.0,96.0,44.0,64.0,92.0,78.42857143,549,IDEPT1388,EE ,A
SID20165381,Sem_8,42.0,96.0,84.0,77.0,88.0,70.0,90.0,78.14285714,547,IDEPT1367,EE ,A
SID20141686,Sem_8,95.0,73.0,94.0,50.0,60.0,97.0,77.0,78.0,546,IDEPT1388,EE ,A
SID20186822,Sem_8,49.0,,82.0,61.0,99.0,94.0,82.0,77.83333333,467,IDEPT1388,EE ,A
SID20172312,Sem_8,,78.0,85.0,78.0,81.0,93.0,50.0,77.5,465,IDEPT1388,EE ,A
SID20142159,Sem_8,94.0,96.0,63.0,40.0,87.0,85.0,77.0,77.42857143,542,IDEPT1388,EE ,A
SID20169404,Sem_8,75.0,85.0,95.0,89.0,51.0,71.0,75.0,77.28571429,541,IDEPT1388,EE ,A
SID20173232,Sem_8,90.0,,68.0,53.0,,75.0,100.0,77.2,386,IDEPT1388,EE ,A
SID20155377,Sem_8,72.0,41.0,88.0,96.0,68.0,,98.0,77.16666667,463,IDEPT1367,EE ,A
SID20134923,Sem_8,82.0,98.0,54.0,74.0,74.0,87.0,71.0,77.14285714,540,IDEPT1388,EE ,A
SID20146071,Sem_8,78.0,95.0,69.0,85.0,62.0,96.0,54.0,77.0,539,IDEPT1367,EE ,A
SID20161974,Sem_8,81.0,60.0,86.0,95.0,85.0,85.0,45.0,76.71428571,537,IDEPT1367,EE ,A
SID20176447,Sem_8,74.0,94.0,43.0,58.0,97.0,78.0,92.0,76.57142857,536,IDEPT1367,EE ,A
SID20153875,Sem_8,46.0,90.0,97.0,79.0,79.0,67.0,78.0,76.57142857,536,IDEPT1388,EE ,A
SID20163765,Sem_8,79.0,83.0,88.0,71.0,94.0,47.0,73.0,76.42857143,535,IDEPT1388,EE ,A
SID20187217,Sem_8,79.0,48.0,70.0,79.0,87.0,96.0,76.0,76.42857143,535,IDEPT1367,EE ,A
SID20174249,Sem_8,52.0,44.0,80.0,93.0,90.0,99.0,72.0,75.71428571,530,IDEPT1367,EE ,A
SID20133872,Sem_8,48.0,100.0,97.0,55.0,73.0,85.0,69.0,75.28571429,527,IDEPT1367,EE ,A
SID20155833,Sem_8,88.0,68.0,95.0,80.0,53.0,80.0,62.0,75.14285714,526,IDEPT1367,EE ,A
SID20172680,Sem_8,76.0,97.0,90.0,44.0,68.0,60.0,90.0,75.0,525,IDEPT1367,EE ,A
SID20154784,Sem_8,69.0,98.0,73.0,68.0,72.0,64.0,79.0,74.71428571,523,IDEPT1367,EE ,A
SID20176146,Sem_8,87.0,40.0,81.0,84.0,68.0,72.0,91.0,74.71428571,523,IDEPT1367,EE ,A
SID20147160,Sem_8,69.0,68.0,77.0,93.0,72.0,,67.0,74.33333333,446,IDEPT1388,EE ,A
SID20171839,Sem_8,86.0,47.0,41.0,100.0,88.0,78.0,79.0,74.14285714,519,IDEPT1367,EE ,A
SID20164359,Sem_8,74.0,99.0,90.0,80.0,41.0,45.0,90.0,74.14285714,519,IDEPT1388,EE ,A
SID20164359,Sem_8,74.0,99.0,90.0,80.0,41.0,45.0,90.0,74.14285714,519,IDEPT1388,EE ,A
SID20183693,Sem_8,66.0,47.0,52.0,78.0,94.0,92.0,90.0,74.14285714,519,IDEPT1367,EE ,A
SID20176448,Sem_8,94.0,90.0,56.0,49.0,48.0,93.0,88.0,74.0,518,IDEPT1388,EE ,A
SID20161655,Sem_8,56.0,73.0,91.0,92.0,73.0,74.0,59.0,74.0,518,IDEPT1367,EE ,A
SID20161655,Sem_8,56.0,73.0,91.0,92.0,73.0,74.0,59.0,74.0,518,IDEPT1367,EE ,A
SID20138952,Sem_8,55.0,66.0,89.0,59.0,74.0,95.0,78.0,73.71428571,516,IDEPT1388,EE ,A
SID20146962,Sem_8,83.0,54.0,58.0,,87.0,77.0,83.0,73.66666667,442,IDEPT1367,EE ,A
SID20142540,Sem_8,51.0,82.0,82.0,44.0,83.0,100.0,73.0,73.57142857,515,IDEPT1367,EE ,A
SID20181906,Sem_8,71.0,63.0,93.0,95.0,62.0,53.0,78.0,73.57142857,515,IDEPT1367,EE ,A
SID20188938,Sem_8,81.0,63.0,41.0,99.0,68.0,75.0,88.0,73.57142857,515,IDEPT1367,EE ,A
SID20171730,Sem_8,96.0,97.0,77.0,70.0,42.0,57.0,75.0,73.42857143,514,IDEPT1388,EE ,A
SID20142916,Sem_8,40.0,88.0,55.0,91.0,58.0,87.0,92.0,73.0,511,IDEPT1388,EE ,B
SID20133223,Sem_8,51.0,96.0,71.0,87.0,44.0,100.0,62.0,73.0,511,IDEPT1388,EE ,B
SID20167836,Sem_8,84.0,87.0,41.0,50.0,76.0,90.0,82.0,72.85714286,510,IDEPT1388,EE ,B
SID20179806,Sem_8,62.0,75.0,81.0,95.0,67.0,48.0,81.0,72.71428571,509,IDEPT1367,EE ,B
SID20161443,Sem_8,79.0,59.0,86.0,64.0,81.0,64.0,70.0,71.85714286,503,IDEPT1367,EE ,B
SID20136637,Sem_8,93.0,91.0,70.0,100.0,48.0,52.0,49.0,71.85714286,503,IDEPT1367,EE ,B
SID20137438,Sem_8,77.0,81.0,88.0,87.0,67.0,61.0,42.0,71.85714286,503,IDEPT1367,EE ,B
SID20166006,Sem_8,96.0,91.0,46.0,68.0,46.0,81.0,73.0,71.57142857,501,IDEPT1367,EE ,B
SID20155018,Sem_8,65.0,73.0,24.0,73.0,99.0,78.0,88.0,71.42857143,500,IDEPT1367,EE ,B
SID20185788,Sem_8,52.0,81.0,95.0,48.0,83.0,45.0,94.0,71.14285714,498,IDEPT1367,EE ,B
SID20184008,Sem_8,67.0,90.0,71.0,86.0,42.0,82.0,59.0,71.0,497,IDEPT1367,EE ,B
SID20187781,Sem_8,56.0,65.0,54.0,89.0,84.0,93.0,56.0,71.0,497,IDEPT1388,EE ,B
SID20172101,Sem_8,60.0,77.0,67.0,66.0,,66.0,89.0,70.83333333,425,IDEPT1388,EE ,B
SID20155638,Sem_8,82.0,82.0,45.0,70.0,81.0,60.0,75.0,70.71428571,495,IDEPT1367,EE ,B
SID20167970,Sem_8,92.0,44.0,80.0,91.0,45.0,82.0,61.0,70.71428571,495,IDEPT1388,EE ,B
SID20151128,Sem_8,45.0,63.0,86.0,62.0,97.0,58.0,83.0,70.57142857,494,IDEPT1367,EE ,B
SID20187368,Sem_8,72.0,80.0,62.0,51.0,78.0,67.0,84.0,70.57142857,494,IDEPT1388,EE ,B
SID20145230,Sem_8,88.0,84.0,43.0,75.0,75.0,75.0,53.0,70.42857143,493,IDEPT1367,EE ,B
SID20155197,Sem_8,85.0,59.0,81.0,93.0,47.0,41.0,86.0,70.28571429,492,IDEPT1367,EE ,B
SID20182788,Sem_8,57.0,83.0,71.0,47.0,78.0,61.0,95.0,70.28571429,492,IDEPT1388,EE ,B
SID20138582,Sem_8,50.0,98.0,47.0,75.0,59.0,73.0,89.0,70.14285714,491,IDEPT1388,EE ,B
SID20182466,Sem_8,79.0,77.0,57.0,73.0,50.0,100.0,54.0,70.0,490,IDEPT1367,EE ,B
SID20138022,Sem_8,58.0,46.0,78.0,68.0,86.0,83.0,71.0,70.0,490,IDEPT1388,EE ,B
SID20165909,Sem_8,50.0,85.0,99.0,72.0,84.0,52.0,47.0,69.85714286,489,IDEPT1367,EE ,B
SID20154210,Sem_8,70.0,75.0,44.0,56.0,52.0,99.0,92.0,69.71428571,488,IDEPT1367,EE ,B
SID20144361,Sem_8,45.0,47.0,98.0,95.0,50.0,65.0,87.0,69.57142857,487,IDEPT1388,EE ,B
SID20137402,Sem_8,79.0,92.0,45.0,95.0,56.0,27.0,92.0,69.42857143,486,IDEPT1367,EE ,B
SID20145711,Sem_8,61.0,73.0,55.0,74.0,78.0,85.0,59.0,69.28571429,485,IDEPT1388,EE ,B
SID20185105,Sem_8,75.0,65.0,81.0,71.0,66.0,71.0,56.0,69.28571429,485,IDEPT1367,EE ,B
SID20169503,Sem_8,58.0,67.0,94.0,52.0,58.0,97.0,59.0,69.28571429,485,IDEPT1367,EE ,B
SID20185125,Sem_8,95.0,54.0,58.0,70.0,48.0,88.0,70.0,69.0,483,IDEPT1367,EE ,B
SID20162851,Sem_8,59.0,76.0,,45.0,87.0,61.0,86.0,69.0,414,IDEPT1367,EE ,B
SID20173629,Sem_8,88.0,40.0,83.0,41.0,91.0,70.0,70.0,69.0,483,IDEPT1367,EE ,B
SID20179449,Sem_8,93.0,96.0,49.0,87.0,51.0,46.0,61.0,69.0,483,IDEPT1367,EE ,B
SID20172402,Sem_8,98.0,51.0,77.0,74.0,54.0,84.0,43.0,68.71428571,481,IDEPT1367,EE ,B
SID20137467,Sem_8,85.0,58.0,85.0,,78.0,63.0,43.0,68.66666667,412,IDEPT1367,EE ,B
SID20184817,Sem_8,49.0,84.0,46.0,54.0,68.0,95.0,83.0,68.42857143,479,IDEPT1388,EE ,B
SID20144674,Sem_8,66.0,54.0,60.0,64.0,82.0,84.0,69.0,68.42857143,479,IDEPT1388,EE ,B
SID20143461,Sem_8,41.0,45.0,96.0,95.0,75.0,81.0,45.0,68.28571429,478,IDEPT1367,EE ,B
SID20132775,Sem_8,93.0,95.0,48.0,60.0,,64.0,49.0,68.16666667,409,IDEPT1367,EE ,B
SID20152675,Sem_8,67.0,47.0,82.0,65.0,67.0,61.0,88.0,68.14285714,477,IDEPT1367,EE ,B
SID20169650,Sem_8,46.0,49.0,86.0,84.0,70.0,56.0,86.0,68.14285714,477,IDEPT1388,EE ,B
SID20178706,Sem_8,98.0,86.0,95.0,44.0,61.0,46.0,46.0,68.0,476,IDEPT1388,EE ,B
SID20182024,Sem_8,51.0,45.0,55.0,93.0,73.0,71.0,87.0,67.85714286,475,IDEPT1388,EE ,B
SID20164217,Sem_8,98.0,40.0,86.0,58.0,73.0,62.0,58.0,67.85714286,475,IDEPT1388,EE ,B
SID20189359,Sem_8,76.0,65.0,61.0,74.0,,75.0,56.0,67.83333333,407,IDEPT1388,EE ,B
SID20187854,Sem_8,85.0,65.0,85.0,47.0,71.0,65.0,56.0,67.71428571,474,IDEPT1388,EE ,B
SID20134563,Sem_8,64.0,71.0,65.0,69.0,80.0,50.0,75.0,67.71428571,474,IDEPT1388,EE ,B
SID20133388,Sem_8,100.0,61.0,41.0,63.0,87.0,82.0,40.0,67.71428571,474,IDEPT1388,EE ,B
SID20166179,Sem_8,50.0,51.0,73.0,98.0,65.0,40.0,93.0,67.14285714,470,IDEPT1388,EE ,B
SID20187481,Sem_8,75.0,86.0,51.0,86.0,51.0,54.0,66.0,67.0,469,IDEPT1388,EE ,B
SID20157467,Sem_8,68.0,53.0,94.0,82.0,40.0,64.0,,66.83333333,401,IDEPT1388,EE ,B
SID20185178,Sem_8,85.0,68.0,54.0,50.0,66.0,85.0,58.0,66.57142857,466,IDEPT1367,EE ,B
SID20161170,Sem_8,67.0,53.0,42.0,45.0,81.0,88.0,89.0,66.42857143,465,IDEPT1388,EE ,B
SID20158517,Sem_8,52.0,92.0,75.0,93.0,25.0,53.0,75.0,66.42857143,465,IDEPT1367,EE ,B
SID20189700,Sem_8,43.0,54.0,44.0,97.0,59.0,99.0,69.0,66.42857143,465,IDEPT1388,EE ,B
SID20168127,Sem_8,53.0,40.0,72.0,76.0,97.0,84.0,43.0,66.42857143,465,IDEPT1367,EE ,B
SID20156145,Sem_8,55.0,51.0,55.0,66.0,95.0,62.0,80.0,66.28571429,464,IDEPT1388,EE ,B
SID20186960,Sem_8,54.0,99.0,59.0,41.0,91.0,62.0,56.0,66.0,462,IDEPT1388,EE ,B
SID20167171,Sem_8,57.0,60.0,67.0,99.0,59.0,,53.0,65.83333333,395,IDEPT1367,EE ,B
SID20145270,Sem_8,69.0,44.0,54.0,71.0,52.0,89.0,81.0,65.71428571,460,IDEPT1388,EE ,B
SID20185899,Sem_8,22.0,85.0,83.0,45.0,,93.0,66.0,65.66666667,394,IDEPT1388,EE ,B
SID20174019,Sem_8,74.0,41.0,91.0,90.0,67.0,43.0,52.0,65.42857143,458,IDEPT1367,EE ,B
SID20184715,Sem_8,43.0,69.0,91.0,74.0,54.0,65.0,61.0,65.28571429,457,IDEPT1367,EE ,B
SID20146395,Sem_8,71.0,72.0,82.0,41.0,66.0,48.0,73.0,64.71428571,453,IDEPT1388,EE ,B
SID20185932,Sem_8,81.0,52.0,44.0,46.0,80.0,57.0,92.0,64.57142857,452,IDEPT1367,EE ,B
SID20188598,Sem_8,57.0,42.0,76.0,,82.0,55.0,74.0,64.33333333,386,IDEPT1388,EE ,B
SID20146425,Sem_8,64.0,52.0,86.0,64.0,90.0,74.0,20.0,64.28571429,450,IDEPT1367,EE ,B
SID20187906,Sem_8,50.0,20.0,66.0,99.0,85.0,,,64.0,320,IDEPT1367,EE ,B
SID20177492,Sem_8,75.0,75.0,61.0,64.0,54.0,47.0,70.0,63.71428571,446,IDEPT1367,EE ,B
SID20132654,Sem_8,80.0,54.0,41.0,82.0,55.0,52.0,82.0,63.71428571,446,IDEPT1367,EE ,B
SID20168348,Sem_8,79.0,50.0,95.0,94.0,26.0,43.0,58.0,63.57142857,445,IDEPT1367,EE ,B
SID20168953,Sem_8,88.0,61.0,100.0,63.0,48.0,42.0,43.0,63.57142857,445,IDEPT1367,EE ,B
SID20147463,Sem_8,49.0,54.0,73.0,44.0,56.0,68.0,100.0,63.42857143,444,IDEPT1367,EE ,B
SID20151172,Sem_8,40.0,45.0,78.0,72.0,40.0,95.0,74.0,63.42857143,444,IDEPT1388,EE ,B
