Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20162474,Sem_4,78.0,45.0,94.0,98.0,99.0,97.0,99.0,87.14285714,610,IDEPT1388,EE ,A
SID20153875,Sem_4,95.0,73.0,75.0,97.0,98.0,86.0,76.0,85.71428571,600,IDEPT1388,EE ,A
SID20153228,Sem_4,89.0,98.0,95.0,84.0,86.0,90.0,55.0,85.28571429,597,IDEPT1367,EE ,A
SID20167171,Sem_4,100.0,68.0,89.0,58.0,98.0,,96.0,84.83333333,509,IDEPT1367,EE ,A
SID20178706,Sem_4,81.0,68.0,87.0,94.0,78.0,89.0,91.0,84.0,588,IDEPT1388,EE ,A
SID20185291,Sem_4,95.0,100.0,74.0,94.0,72.0,83.0,64.0,83.14285714,582,IDEPT1388,EE ,A
SID20187217,Sem_4,83.0,97.0,45.0,96.0,76.0,98.0,79.0,82.0,574,IDEPT1367,EE ,A
SID20168127,Sem_4,67.0,95.0,64.0,94.0,65.0,98.0,91.0,82.0,574,IDEPT1367,EE ,A
SID20177480,Sem_4,94.0,94.0,87.0,72.0,67.0,,77.0,81.83333333,491,IDEPT1388,EE ,A
SID20154210,Sem_4,100.0,87.0,89.0,84.0,,70.0,60.0,81.66666667,490,IDEPT1367,EE ,A
SID20151142,Sem_4,67.0,,82.0,100.0,81.0,73.0,85.0,81.33333333,488,IDEPT1367,EE ,A
SID20158106,Sem_4,92.0,71.0,99.0,98.0,91.0,76.0,42.0,81.28571429,569,IDEPT1367,EE ,A
SID20142159,Sem_4,100.0,62.0,100.0,92.0,43.0,81.0,89.0,81.0,567,IDEPT1388,EE ,A
SID20163541,Sem_4,81.0,100.0,99.0,52.0,90.0,86.0,58.0,80.85714286,566,IDEPT1367,EE ,A
SID20169503,Sem_4,59.0,75.0,99.0,55.0,97.0,93.0,85.0,80.42857143,563,IDEPT1367,EE ,A
SID20152364,Sem_4,59.0,50.0,74.0,97.0,96.0,99.0,86.0,80.14285714,561,IDEPT1388,EE ,A
SID20157846,Sem_4,81.0,88.0,83.0,76.0,98.0,47.0,84.0,79.57142857,557,IDEPT1367,EE ,A
SID20159301,Sem_4,98.0,86.0,99.0,68.0,43.0,85.0,71.0,78.57142857,550,IDEPT1388,EE ,A
SID20175588,Sem_4,40.0,91.0,100.0,42.0,93.0,90.0,93.0,78.42857143,549,IDEPT1388,EE ,A
SID20133872,Sem_4,76.0,94.0,66.0,,76.0,67.0,89.0,78.0,468,IDEPT1367,EE ,A
SID20187854,Sem_4,83.0,96.0,51.0,75.0,84.0,72.0,81.0,77.42857143,542,IDEPT1388,EE ,A
SID20155377,Sem_4,62.0,82.0,69.0,82.0,70.0,81.0,96.0,77.42857143,542,IDEPT1367,EE ,A
SID20146425,Sem_4,90.0,88.0,69.0,64.0,98.0,54.0,,77.16666667,463,IDEPT1367,EE ,A
