Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20158517,Sem_1,72.0,79.0,91.0,84.0,99.0,90.0,97.0,87.42857143,612,IDEPT1367,EE ,A
SID20168688,Sem_1,100.0,95.0,87.0,77.0,90.0,97.0,58.0,86.28571429,604,IDEPT1367,EE ,A
SID20163541,Sem_1,96.0,97.0,91.0,41.0,93.0,63.0,99.0,82.85714286,580,IDEPT1367,EE ,A
SID20177628,Sem_1,99.0,94.0,46.0,69.0,96.0,95.0,79.0,82.57142857,578,IDEPT1367,EE ,A
SID20176146,Sem_1,68.0,60.0,98.0,90.0,95.0,61.0,100.0,81.71428571,572,IDEPT1367,EE ,A
SID20164217,Sem_1,100.0,90.0,75.0,67.0,99.0,46.0,95.0,81.71428571,572,IDEPT1388,EE ,A
SID20174121,Sem_1,63.0,87.0,91.0,70.0,92.0,82.0,83.0,81.14285714,568,IDEPT1367,EE ,A
SID20155638,Sem_1,52.0,99.0,100.0,67.0,99.0,72.0,78.0,81.0,567,IDEPT1367,EE ,A
SID20183693,Sem_1,74.0,57.0,91.0,66.0,88.0,96.0,95.0,81.0,567,IDEPT1367,EE ,A
SID20169543,Sem_1,84.0,79.0,76.0,94.0,70.0,71.0,93.0,81.0,567,IDEPT1367,EE ,A
SID20155377,Sem_1,82.0,57.0,93.0,100.0,84.0,59.0,90.0,80.71428571,565,IDEPT1367,EE ,A
SID20153013,Sem_1,69.0,83.0,84.0,91.0,75.0,83.0,80.0,80.71428571,565,IDEPT1388,EE ,A
SID20172675,Sem_1,57.0,76.0,98.0,91.0,86.0,86.0,69.0,80.42857143,563,IDEPT1388,EE ,A
SID20155429,Sem_1,61.0,81.0,99.0,86.0,93.0,50.0,92.0,80.28571429,562,IDEPT1388,EE ,A
SID20157305,Sem_1,92.0,95.0,90.0,49.0,44.0,92.0,99.0,80.14285714,561,IDEPT1367,EE ,A
SID20172402,Sem_1,64.0,77.0,81.0,80.0,90.0,84.0,81.0,79.57142857,557,IDEPT1367,EE ,A
SID20168348,Sem_1,67.0,94.0,98.0,50.0,91.0,,77.0,79.5,477,IDEPT1367,EE ,A
SID20161861,Sem_1,79.0,79.0,85.0,58.0,99.0,90.0,66.0,79.42857143,556,IDEPT1388,EE ,A
SID20161861,Sem_1,79.0,79.0,85.0,58.0,99.0,90.0,66.0,79.42857143,556,IDEPT1388,EE ,A
SID20151142,Sem_1,90.0,86.0,90.0,53.0,71.0,80.0,85.0,79.28571429,555,IDEPT1367,EE ,A
SID20169207,Sem_1,83.0,40.0,67.0,87.0,100.0,73.0,100.0,78.57142857,550,IDEPT1388,EE ,A
