Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20138452,Sem_3,75.0,100.0,96.0,97.0,95.0,86.0,97.0,92.28571429,646,IDEPT1677,ESE,A
SID20137561,Sem_3,80.0,94.0,97.0,94.0,90.0,87.0,94.0,90.85714286,636,IDEPT6347,ESE,A
SID20137561,Sem_3,80.0,94.0,97.0,94.0,90.0,87.0,94.0,90.85714286,636,IDEPT6347,ESE,A
SID20173256,Sem_3,98.0,,95.0,92.0,81.0,96.0,83.0,90.83333333,545,IDEPT4308,ESE,A
SID20157929,Sem_3,92.0,92.0,78.0,80.0,92.0,100.0,98.0,90.28571429,632,IDEPT1615,ESE,A
SID20187016,Sem_3,92.0,70.0,82.0,98.0,87.0,,100.0,88.16666667,529,IDEPT5109,ESE,A
SID20131506,Sem_3,98.0,98.0,90.0,52.0,95.0,91.0,91.0,87.85714286,615,IDEPT7626,ESE,A
SID20168373,Sem_3,80.0,81.0,97.0,100.0,74.0,90.0,90.0,87.42857143,612,IDEPT4055,ESE,A
SID20173236,Sem_3,71.0,90.0,99.0,90.0,94.0,72.0,91.0,86.71428571,607,IDEPT6347,ESE,A
SID20131983,Sem_3,63.0,98.0,98.0,72.0,97.0,85.0,94.0,86.71428571,607,IDEPT1677,ESE,A
SID20163604,Sem_3,94.0,72.0,93.0,83.0,92.0,96.0,75.0,86.42857143,605,IDEPT5109,ESE,A
SID20187626,Sem_3,95.0,91.0,,94.0,76.0,75.0,85.0,86.0,516,IDEPT4055,ESE,A
SID20148176,Sem_3,85.0,92.0,95.0,99.0,100.0,82.0,48.0,85.85714286,601,IDEPT1677,ESE,A
SID20176280,Sem_3,80.0,87.0,88.0,61.0,100.0,99.0,86.0,85.85714286,601,IDEPT5109,ESE,A
SID20186010,Sem_3,83.0,98.0,82.0,68.0,76.0,91.0,100.0,85.42857143,598,IDEPT5564,ESE,A
SID20131851,Sem_3,72.0,81.0,84.0,92.0,87.0,99.0,80.0,85.0,595,IDEPT7626,ESE,A
SID20178663,Sem_3,80.0,86.0,90.0,80.0,72.0,87.0,98.0,84.71428571,593,IDEPT1096,ESE,A
SID20142488,Sem_3,54.0,93.0,89.0,95.0,95.0,97.0,69.0,84.57142857,592,IDEPT7626,ESE,A
SID20157752,Sem_3,96.0,82.0,82.0,62.0,97.0,83.0,87.0,84.14285714,589,IDEPT7626,ESE,A
