Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name,Section
SID20152484,Sem_7,,83.0,100.0,73.0,97.0,92.0,99.0,90.66666667,544,IDEPT2054,Aerospace Engineering,A
SID20174773,Sem_7,85.0,97.0,94.0,87.0,70.0,99.0,90.0,88.85714286,622,IDEPT2357,Aerospace Engineering,A
SID20188508,Sem_7,92.0,83.0,81.0,96.0,100.0,,78.0,88.33333333,530,IDEPT5528,Aerospace Engineering,A
SID20162498,Sem_7,98.0,100.0,53.0,91.0,91.0,93.0,88.0,87.71428571,614,IDEPT5881,Aerospace Engineering,A
SID20145874,Sem_7,74.0,76.0,99.0,98.0,76.0,93.0,94.0,87.14285714,610,IDEPT3115,Aerospace Engineering,A
SID20139442,Sem_7,92.0,83.0,94.0,91.0,96.0,94.0,60.0,87.14285714,610,IDEPT2054,Aerospace Engineering,A
SID20145874,Sem_7,74.0,76.0,99.0,98.0,76.0,93.0,94.0,87.14285714,610,IDEPT3115,Aerospace Engineering,A
SID20138442,Sem_7,51.0,100.0,96.0,100.0,93.0,88.0,81.0,87.0,609,IDEPT5881,Aerospace Engineering,A
SID20164424,Sem_7,94.0,88.0,89.0,93.0,74.0,83.0,88.0,87.0,609,IDEPT2357,Aerospace Engineering,A
SID20164424,Sem_7,94.0,88.0,89.0,93.0,74.0,83.0,88.0,87.0,609,IDEPT2357,Aerospace Engineering,A
SID20171718,Sem_7,99.0,83.0,99.0,86.0,87.0,99.0,54.0,86.71428571,607,IDEPT3115,Aerospace Engineering,A
SID20145348,Sem_7,100.0,92.0,62.0,88.0,70.0,100.0,95.0,86.71428571,607,IDEPT2357,Aerospace Engineering,A
SID20131978,Sem_7,92.0,99.0,84.0,87.0,97.0,90.0,56.0,86.42857143,605,IDEPT4670,Aerospace Engineering,A
SID20146539,Sem_7,97.0,87.0,93.0,54.0,95.0,83.0,94.0,86.14285714,603,IDEPT1537,Aerospace Engineering,A
SID20135792,Sem_7,93.0,98.0,95.0,81.0,77.0,91.0,68.0,86.14285714,603,IDEPT5881,Aerospace Engineering,A
SID20138514,Sem_7,90.0,74.0,71.0,94.0,85.0,86.0,99.0,85.57142857,599,IDEPT3115,Aerospace Engineering,A
